transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago
TX003613,USR0092,2025-10-05,Compra de cosmética,519.64,USD,Compras,No,Tarjeta de débito
TX001232,USR0011,2025-12-20,Terapia,222.32,USD,Salud,No,Pago con QR
TX001761,USR0078,2025-11-29,Compra de muebles,307.3,USD,Vivienda,Sí,Transferencia bancaria
TX001496,USR0038,2026-02-08,Farmacia,500,USD,Salud,No,Débito automático
TX003308,USR0082,2025-10-15,Telefonía móvil,146.06,USD,Servicios,Sí,Efectivo
TX002951,USR0079,2026-05-24,Hobby,107.52,USD,Ocio,No,Efectivo
TX004133,USR0036,2026-05-19,Cargo administrativo,368.33,USD,Otros,No,Tarjeta de crédito
TX003859,USR0068,2025-09-18,Compra para mascotas,844.37,USD,Compras,No,Tarjeta de débito
TX000314,USR0074,2026-05-18,Cena,185.04,USD,Alimentación,Sí,Pago con QR
TX003069,USR0076,2025-09-15,Servicio de mantenimiento,158.38,USD,Servicios,No,Efectivo
TX004188,USR0010,2026-02-07,Gasto eventual,274.13,USD,Otros,No,Transferencia bancaria
TX003075,USR0055,2026-07-14,Servicio de seguridad,313.05,USD,Servicios,No,Efectivo
TX002804,USR0086,2025-09-03,Concierto,246.94,USD,Ocio,No,Pago con QR
TX004352,USR0027,2025-07-20,Transferencia personal,32.27,USD,Otros,No,Billetera virtual
TX002034,USR0046,2025-10-08,Plataforma educativa,126.52,USD,Educación,Sí,Transferencia bancaria
TX000133,USR0021,2025-11-04,Cafetería,168.22,USD,Alimentación,No,Efectivo
TX000001,USR0008,2025-11-16,Panadería,200,USD,Alimentación,No,Tarjeta de crédito
TX003058,USR0089,2026-01-13,Electricidad,381.24,USD,Servicios,Sí,Débito automático
TX003815,USR0085,2025-08-18,Compra de cosmética,235.86,USD,Compras,No,Billetera virtual
TX002605,USR0099,2026-04-24,Salida recreativa,202.39,USD,Ocio,No,Débito automático
TX001285,USR0079,2025-11-23,Consulta médica,202.97,USD,Salud,No,Transferencia bancaria
TX001981,USR0013,2026-03-06,Reparación del hogar,757.05,USD,Vivienda,No,Tarjeta de crédito
TX003250,USR0070,2025-09-18,Servicio de internet,59.85,USD,Servicios,Sí,Tarjeta de crédito
TX003569,USR0049,2025-11-25,Compra de accesorios,914.95,USD,Compras,No,Pago con QR
TX000087,USR0086,2025-10-30,Comida a domicilio,111.5,USD,Alimentación,No,Efectivo
TX003840,USR0061,2025-11-11,Compra de cosmética,854.57,USD,Compras,No,Tarjeta de débito
TX002240,USR0056,2026-01-23,Material de estudio,647.66,USD,Educación,No,Pago con QR
TX001815,USR0006,2025-08-20,Compra de muebles,300.65,USD,Vivienda,No,Tarjeta de débito
TX004105,USR0010,2026-06-09,Gasto eventual,307.32,USD,Otros,Sí,Tarjeta de crédito
TX004300,USR0065,2026-04-03,Transferencia personal,476.28,USD,Otros,No,Billetera virtual
TX000436,USR0091,2026-04-03,Compra de alimentos,7.8,USD,Alimentación,No,Tarjeta de débito
TX003963,USR0008,2026-04-25,Compra de accesorios,198.93,USD,Compras,No,Tarjeta de crédito
TX004083,USR0085,2025-12-03,Comisión bancaria,88.33,USD,Otros,No,Tarjeta de débito
TX003051,USR0006,2025-12-22,Telefonía fija,183.39,USD,Servicios,Sí,Efectivo
TX002593,USR0019,2025-12-20,Suscripción de música,130.48,USD,Ocio,No,Tarjeta de crédito
TX003088,USR0059,2025-09-03,Electricidad,400,USD,Servicios,Sí,Transferencia bancaria
TX004018,USR0098,2025-11-02,Transferencia personal,45.82,USD,Otros,No,Efectivo
TX001853,USR0009,2025-12-27,Materiales de construcción,2000,USD,Vivienda,No,Débito automático
TX000029,USR0026,2025-07-26,Restaurante,114.14,USD,Alimentación,No,Pago con QR
TX003186,USR0027,2025-08-07,Servicio de seguridad,140.39,USD,Servicios,No,Efectivo
TX000187,USR0081,2025-10-19,Carnicería,200,USD,Alimentación,No,Efectivo
TX003282,USR0069,2026-04-14,Servicio de internet,103.59,USD,Servicios,Sí,Transferencia bancaria
TX002337,USR0010,2025-11-25,Papelería,538.43,USD,Educación,No,Débito automático
TX001857,USR0055,2026-04-22,Compra de muebles,211.51,USD,Vivienda,No,Transferencia bancaria
TX001976,USR0029,2025-09-06,Seguro del hogar,2000,USD,Vivienda,Sí,Billetera virtual
TX004136,USR0064,2025-12-08,Otro gasto,13.39,USD,Otros,No,Tarjeta de débito
TX003457,USR0013,2026-06-21,Gas,299.46,USD,Servicios,Sí,Pago con QR
TX003043,USR0035,2025-09-10,Servicio de televisión,120.87,USD,Servicios,Sí,Débito automático
TX003172,USR0007,2026-06-07,Telefonía móvil,52.17,USD,Servicios,Sí,Billetera virtual
TX001650,USR0027,2025-08-19,Expensas,2000,USD,Vivienda,Sí,Tarjeta de débito
TX003557,USR0034,2026-04-24,Compra para mascotas,341.99,USD,Compras,No,Tarjeta de crédito
TX001492,USR0030,2025-11-10,Consulta médica,124.9,USD,Salud,Sí,Transferencia bancaria
TX003662,USR0028,2026-04-04,Compra de electrodoméstico,567.7,USD,Compras,No,Billetera virtual
TX003007,USR0049,2025-11-02,Gas,15.27,USD,Servicios,Sí,Efectivo
TX002586,USR0059,2025-08-28,Concierto,178.54,USD,Ocio,No,Pago con QR
TX002225,USR0071,2026-06-26,Inscripción a curso,449.17,USD,Educación,No,Tarjeta de débito
TX002547,USR0096,2025-11-20,Suscripción de música,146.96,USD,Ocio,No,Débito automático
TX000882,USR0097,2026-06-19,Peaje,180,USD,Transporte,No,Billetera virtual
TX003517,USR0091,2025-10-06,Compra para mascotas,766.37,USD,Compras,No,Tarjeta de débito
TX001479,USR0023,2025-12-28,Seguro de salud,152.68,USD,Salud,Sí,Billetera virtual
TX001246,USR0076,2025-12-28,Consulta médica,287.22,USD,Salud,No,Transferencia bancaria
TX002168,USR0020,2026-04-28,Compra de libros,649.04,USD,Educación,No,Pago con QR
TX000395,USR0012,2025-10-11,Almuerzo,181.47,USD,Alimentación,No,Billetera virtual
TX002298,USR0024,2025-12-30,Inscripción a curso,283.72,USD,Educación,No,Débito automático
TX003469,USR0095,2025-09-21,Gas,187.0,USD,Servicios,Sí,Tarjeta de débito
TX004100,USR0091,2025-07-25,Otro gasto,382.09,USD,Otros,No,Pago con QR
TX001718,USR0004,2025-08-27,Reparación del hogar,1054.68,USD,Vivienda,Sí,Billetera virtual
TX000014,USR0089,2026-04-27,Compra en supermercado,173.81,USD,Alimentación,No,Débito automático
TX001171,USR0025,2026-01-07,Seguro de salud,406.56,USD,Salud,Sí,Tarjeta de crédito
TX002595,USR0050,2026-05-27,Actividad recreativa,62.58,USD,Ocio,No,Transferencia bancaria
TX004082,USR0019,2026-06-16,Retiro de efectivo,485.47,USD,Otros,No,Débito automático
TX003456,USR0054,2026-01-14,Telefonía móvil,142.5,USD,Servicios,Sí,Tarjeta de débito
TX001144,USR0070,2026-04-21,Lentes,113.71,USD,Salud,No,Débito automático
TX001032,USR0036,2025-08-06,Farmacia,241.24,USD,Salud,No,Efectivo
TX002801,USR0023,2025-07-27,Servicio de streaming,103.64,USD,Ocio,Sí,Efectivo
TX003823,USR0027,2025-12-01,Compra para mascotas,379.44,USD,Compras,No,Tarjeta de crédito
TX003826,USR0084,2026-05-22,Compra para mascotas,151.77,USD,Compras,No,Billetera virtual
TX002002,USR0094,2026-05-20,Capacitación,331.77,USD,Educación,No,Tarjeta de débito
TX004259,USR0092,2026-02-04,Retiro de efectivo,336.92,USD,Otros,Sí,Pago con QR
TX000599,USR0031,2025-09-06,Estacionamiento,19.15,USD,Transporte,No,Débito automático
TX000798,USR0011,2026-03-18,Taxi,51.96,USD,Transporte,No,Tarjeta de crédito
TX000388,USR0053,2026-04-27,Comida a domicilio,131.83,USD,Alimentación,No,Pago con QR
TX004424,USR0017,2026-03-26,Otro gasto,357.94,USD,Otros,No,Efectivo
TX003274,USR0005,2026-03-05,Gas,231.14,USD,Servicios,Sí,Tarjeta de crédito
TX002124,USR0003,2025-09-16,Capacitación,1000,USD,Educación,No,Efectivo
TX002642,USR0069,2025-12-31,Evento cultural,5,USD,Ocio,No,Transferencia bancaria
TX004382,USR0073,2025-11-20,Comisión bancaria,69.1,USD,Otros,No,Débito automático
TX001709,USR0087,2025-09-04,Alquiler,2000,USD,Vivienda,Sí,Tarjeta de crédito
TX003033,USR0017,2026-05-31,Servicio de seguridad,170.92,USD,Servicios,Sí,Tarjeta de débito
TX002263,USR0087,2026-05-04,Clases particulares,43.66,USD,Educación,No,Pago con QR
TX003478,USR0098,2026-05-15,Agua,244.12,USD,Servicios,Sí,Transferencia bancaria
TX003945,USR0048,2025-12-16,Compra de calzado,1000,USD,Compras,No,Tarjeta de débito
TX000959,USR0020,2025-11-11,Peaje,18.77,USD,Transporte,No,Tarjeta de crédito
TX000351,USR0085,2026-06-20,Restaurante,63.47,USD,Alimentación,No,Tarjeta de débito
TX001901,USR0035,2025-11-12,Mantenimiento del hogar,2000,USD,Vivienda,No,Pago con QR
TX001679,USR0083,2025-12-12,Reparación del hogar,864.99,USD,Vivienda,No,Efectivo
TX002739,USR0087,2025-11-01,Hobby,300,USD,Ocio,Sí,Efectivo
TX003275,USR0060,2025-09-06,Telefonía fija,231.55,USD,Servicios,Sí,Efectivo
TX000555,USR0068,2025-09-07,Taxi,174.13,USD,Transporte,No,Billetera virtual
TX001527,USR0058,2025-11-26,Mantenimiento del hogar,1231.87,USD,Vivienda,No,Pago con QR
TX001062,USR0089,2026-06-07,Medicamentos,500,USD,Salud,No,Tarjeta de crédito
TX001163,USR0059,2025-11-08,Medicamentos,500,USD,Salud,No,Transferencia bancaria
TX001950,USR0041,2025-12-19,Mantenimiento del hogar,920.21,USD,Vivienda,No,Pago con QR
TX003618,USR0047,2026-04-02,Compra de electrodoméstico,406.31,USD,Compras,No,Débito automático
TX001551,USR0074,2025-07-29,Expensas,290.87,USD,Vivienda,Sí,Tarjeta de débito
TX000002,USR0041,2026-04-24,Almuerzo,40.83,USD,Alimentación,No,Billetera virtual
TX004482,USR0066,2025-11-30,Pago extraordinario,286.56,USD,Otros,No,Billetera virtual
TX002362,USR0003,2026-07-08,Certificación profesional,1000,USD,Educación,No,Transferencia bancaria
TX000347,USR0042,2025-07-24,Panadería,105.1,USD,Alimentación,No,Billetera virtual
TX003675,USR0044,2025-10-16,Compra de ropa,33.77,USD,Compras,No,Débito automático
TX001922,USR0037,2025-12-28,Expensas,1673.25,USD,Vivienda,Sí,Débito automático
TX002493,USR0058,2026-05-04,Material de estudio,377.45,USD,Educación,Sí,Pago con QR
TX003071,USR0010,2025-12-24,Servicio de internet,186.68,USD,Servicios,Sí,Débito automático
TX000945,USR0100,2025-12-03,Pasaje de autobús,41.88,USD,Transporte,No,Billetera virtual
TX000505,USR0092,2025-12-29,Transporte público,12.73,USD,Transporte,No,Tarjeta de crédito
TX002114,USR0065,2025-07-19,Cuota educativa,1000,USD,Educación,Sí,Tarjeta de crédito
TX000854,USR0030,2026-04-13,Peaje,99.57,USD,Transporte,No,Débito automático
TX002552,USR0099,2025-09-21,Actividad recreativa,80.55,USD,Ocio,No,Efectivo
TX004282,USR0096,2026-04-12,Compra no identificada,74.89,USD,Otros,No,Transferencia bancaria
TX000329,USR0018,2026-03-04,Almuerzo,125.8,USD,Alimentación,No,Pago con QR
TX004023,USR0017,2026-06-01,Retiro de efectivo,500,USD,Otros,Sí,Efectivo
TX001156,USR0060,2026-05-13,Consulta médica,305.1,USD,Salud,No,Tarjeta de crédito
TX002871,USR0015,2026-07-09,Videojuego,241.73,USD,Ocio,No,Tarjeta de crédito
TX000349,USR0018,2025-10-22,Restaurante,120.51,USD,Alimentación,No,Billetera virtual
TX003728,USR0029,2026-03-23,Compra de cosmética,1000,USD,Compras,No,Transferencia bancaria
TX001685,USR0037,2025-07-20,Alquiler,2000,USD,Vivienda,Sí,Efectivo
TX003142,USR0062,2026-04-27,Agua,36.12,USD,Servicios,Sí,Pago con QR
TX002893,USR0047,2026-01-09,Hobby,90.76,USD,Ocio,Sí,Efectivo
TX001934,USR0066,2025-12-11,Reparación de electrodoméstico,432.76,USD,Vivienda,No,Efectivo
TX004219,USR0075,2026-05-26,Transferencia personal,25.34,USD,Otros,No,Pago con QR
TX001185,USR0082,2026-01-26,Medicamentos,331.82,USD,Salud,No,Tarjeta de crédito
TX000179,USR0036,2025-10-07,Almuerzo,151.19,USD,Alimentación,No,Billetera virtual
TX002365,USR0092,2025-10-03,Capacitación,836.87,USD,Educación,No,Efectivo
TX003802,USR0005,2026-06-26,Compra de tecnología,218.99,USD,Compras,No,Débito automático
TX001793,USR0062,2026-04-21,Hipoteca,197.14,USD,Vivienda,Sí,Pago con QR
TX004418,USR0077,2026-03-14,Ajuste de cuenta,241.43,USD,Otros,Sí,Débito automático
TX001250,USR0031,2026-02-22,Seguro de salud,122.96,USD,Salud,Sí,Transferencia bancaria
TX002790,USR0061,2025-11-23,Entrada de cine,300,USD,Ocio,No,Billetera virtual
TX004224,USR0014,2026-07-10,Ajuste de cuenta,462.43,USD,Otros,No,Tarjeta de débito
TX000339,USR0063,2025-10-27,Carnicería,51.34,USD,Alimentación,No,Débito automático
TX003386,USR0077,2025-08-20,Agua,134.69,USD,Servicios,Sí,Efectivo
TX002555,USR0084,2026-05-26,Parque recreativo,103.88,USD,Ocio,Sí,Tarjeta de débito
TX000308,USR0005,2026-02-13,Cena,42.21,USD,Alimentación,No,Tarjeta de débito
TX001181,USR0009,2025-10-11,Lentes,500,USD,Salud,Sí,Tarjeta de débito
TX001683,USR0054,2025-12-27,Reparación de electrodoméstico,192.64,USD,Vivienda,No,Efectivo
TX003695,USR0008,2026-06-12,Compra de tecnología,1000,USD,Compras,No,Efectivo
TX003887,USR0020,2025-09-30,Compra de ropa,69.87,USD,Compras,Sí,Débito automático
TX001411,USR0077,2026-04-30,Odontología,500,USD,Salud,No,Tarjeta de débito
TX001508,USR0014,2026-05-04,Alquiler,1902.43,USD,Vivienda,Sí,Efectivo
TX002460,USR0070,2026-07-14,Certificación profesional,155.18,USD,Educación,No,Efectivo
TX002394,USR0087,2026-04-01,Curso online,819.81,USD,Educación,No,Efectivo
TX002654,USR0025,2026-05-16,Servicio de streaming,276.77,USD,Ocio,Sí,Transferencia bancaria
TX003145,USR0068,2025-10-07,Gas,81.47,USD,Servicios,Sí,Pago con QR
TX003374,USR0069,2025-08-19,Pago de impuestos,78.74,USD,Servicios,No,Tarjeta de crédito
TX001954,USR0011,2025-09-12,Materiales de construcción,475.13,USD,Vivienda,No,Billetera virtual
TX003652,USR0003,2026-03-28,Compra de tecnología,279.05,USD,Compras,Sí,Tarjeta de crédito
TX003257,USR0049,2025-12-19,Gas,400,USD,Servicios,Sí,Efectivo
TX001352,USR0072,2025-07-16,Kinesiología,470.75,USD,Salud,No,Tarjeta de crédito
TX003063,USR0038,2025-08-18,Telefonía móvil,279.33,USD,Servicios,Sí,Débito automático
TX003091,USR0024,2026-01-06,Servicio de mantenimiento,17.71,USD,Servicios,No,Transferencia bancaria
TX003329,USR0058,2026-06-29,Electricidad,247.78,USD,Servicios,Sí,Transferencia bancaria
TX001082,USR0020,2026-06-27,Odontología,125.58,USD,Salud,No,Tarjeta de crédito
TX001514,USR0029,2026-03-15,Expensas,1766.66,USD,Vivienda,Sí,Billetera virtual
TX001073,USR0022,2025-09-27,Terapia,62.79,USD,Salud,No,Débito automático
TX000953,USR0087,2025-12-16,Combustible,180,USD,Transporte,No,Tarjeta de débito
TX000124,USR0037,2026-02-13,Cena,42.42,USD,Alimentación,No,Pago con QR
TX001989,USR0013,2026-05-11,Alquiler,1399.5,USD,Vivienda,Sí,Billetera virtual
TX000449,USR0072,2025-08-11,Cena,163.78,USD,Alimentación,No,Tarjeta de crédito
TX004332,USR0045,2026-05-22,Pago extraordinario,500,USD,Otros,Sí,Pago con QR
TX000824,USR0021,2026-07-06,Carga de tarjeta de transporte,33.68,USD,Transporte,No,Billetera virtual
TX004408,USR0056,2026-06-22,Pago extraordinario,500,USD,Otros,No,Efectivo
TX000742,USR0030,2026-04-21,Pasaje de autobús,74.56,USD,Transporte,No,Efectivo
TX002261,USR0082,2026-01-17,Plataforma educativa,10,USD,Educación,Sí,Billetera virtual
TX004101,USR0083,2026-01-30,Compra no identificada,500,USD,Otros,No,Billetera virtual
TX003509,USR0094,2026-06-15,Compra por internet,206.73,USD,Compras,No,Pago con QR
TX002756,USR0048,2026-04-20,Suscripción de música,300,USD,Ocio,No,Débito automático
TX002574,USR0020,2025-11-29,Entrada de cine,42.87,USD,Ocio,No,Billetera virtual
TX000535,USR0080,2026-04-04,Pasaje de tren,180,USD,Transporte,No,Transferencia bancaria
TX000645,USR0016,2026-02-16,Peaje,55.79,USD,Transporte,Sí,Efectivo
TX004295,USR0041,2026-06-22,Retiro de efectivo,198.39,USD,Otros,Sí,Tarjeta de crédito
TX001039,USR0017,2026-01-13,Medicamentos,233.15,USD,Salud,No,Débito automático
TX002958,USR0055,2025-08-22,Evento cultural,130.64,USD,Ocio,No,Billetera virtual
TX000885,USR0052,2025-11-19,Taxi,105.91,USD,Transporte,No,Transferencia bancaria
TX000324,USR0071,2025-07-27,Carnicería,70.68,USD,Alimentación,Sí,Débito automático
TX000297,USR0069,2026-05-10,Verdulería,130.73,USD,Alimentación,No,Billetera virtual
TX001841,USR0031,2025-08-03,Mantenimiento del hogar,1032.85,USD,Vivienda,No,Tarjeta de crédito
TX002404,USR0045,2026-03-25,Material de estudio,672.97,USD,Educación,No,Tarjeta de crédito
TX002149,USR0066,2026-07-14,Curso online,442.3,USD,Educación,Sí,Pago con QR
TX000887,USR0088,2025-09-25,Pasaje de autobús,95.31,USD,Transporte,No,Tarjeta de débito
TX000581,USR0018,2026-02-24,Taxi,24.22,USD,Transporte,No,Tarjeta de crédito
TX003398,USR0021,2026-03-01,Gas,281.75,USD,Servicios,Sí,Tarjeta de crédito
TX004369,USR0028,2025-12-01,Comisión bancaria,345.43,USD,Otros,No,Pago con QR
TX002195,USR0036,2026-03-27,Plataforma educativa,744.02,USD,Educación,Sí,Pago con QR
TX004427,USR0058,2026-02-21,Pago extraordinario,311.37,USD,Otros,No,Tarjeta de débito
TX002219,USR0004,2026-03-29,Papelería,273.06,USD,Educación,No,Billetera virtual
TX003925,USR0017,2026-07-09,Compra por internet,1000,USD,Compras,No,Tarjeta de crédito
TX004436,USR0066,2025-10-05,Retiro de efectivo,16.48,USD,Otros,No,Transferencia bancaria
TX001984,USR0035,2025-07-14,Expensas,2000,USD,Vivienda,Sí,Billetera virtual
TX002341,USR0077,2025-10-20,Papelería,737.02,USD,Educación,No,Transferencia bancaria
TX001633,USR0010,2025-09-17,Servicio de limpieza,614.7,USD,Vivienda,No,Tarjeta de débito
TX003704,USR0036,2026-02-17,Compra de cosmética,708.94,USD,Compras,No,Tarjeta de débito
TX004381,USR0039,2026-06-22,Donación,108.67,USD,Otros,No,Débito automático
TX004059,USR0073,2026-03-17,Otro gasto,23.07,USD,Otros,No,Débito automático
TX002236,USR0030,2025-07-20,Clases particulares,188.67,USD,Educación,No,Efectivo
TX000711,USR0050,2026-05-24,Carga de tarjeta de transporte,180,USD,Transporte,Sí,Débito automático
TX001473,USR0070,2025-10-11,Consulta médica,374.63,USD,Salud,No,Tarjeta de débito
TX002027,USR0004,2025-10-30,Papelería,620.93,USD,Educación,No,Billetera virtual
TX000728,USR0021,2026-01-16,Estacionamiento,154.86,USD,Transporte,No,Transferencia bancaria
TX000897,USR0092,2025-09-29,Carga de tarjeta de transporte,159.55,USD,Transporte,No,Débito automático
TX002909,USR0068,2026-05-19,Hobby,300,USD,Ocio,Sí,Débito automático
TX001370,USR0029,2025-10-28,Kinesiología,453.8,USD,Salud,Sí,Tarjeta de débito
TX004070,USR0035,2025-08-06,Ajuste de cuenta,500,USD,Otros,No,Tarjeta de débito
TX000262,USR0081,2026-02-17,Comida a domicilio,200,USD,Alimentación,No,Tarjeta de crédito
TX003447,USR0035,2026-06-23,Electricidad,69.13,USD,Servicios,Sí,Billetera virtual
TX002067,USR0001,2026-05-23,Compra de libros,586.46,USD,Educación,No,Tarjeta de crédito
TX000119,USR0035,2025-07-26,Compra en supermercado,119.28,USD,Alimentación,No,Pago con QR
TX001621,USR0100,2026-01-31,Compra de muebles,390.03,USD,Vivienda,No,Tarjeta de crédito
TX004127,USR0031,2025-08-16,Compra no identificada,62.45,USD,Otros,No,Billetera virtual
TX000576,USR0081,2025-11-05,Taxi,137.3,USD,Transporte,No,Tarjeta de débito
TX002542,USR0044,2025-11-06,Concierto,39.72,USD,Ocio,Sí,Pago con QR
TX002280,USR0018,2026-03-23,Papelería,1000,USD,Educación,No,Billetera virtual
TX001823,USR0073,2025-12-28,Reparación del hogar,806.47,USD,Vivienda,No,Tarjeta de crédito
TX001134,USR0050,2025-10-13,Medicamentos,500,USD,Salud,No,Efectivo
TX002617,USR0090,2026-03-25,Parque recreativo,66.54,USD,Ocio,No,Billetera virtual
TX001471,USR0063,2026-01-29,Terapia,25.48,USD,Salud,No,Transferencia bancaria
TX003982,USR0078,2026-04-25,Compra de cosmética,501.74,USD,Compras,No,Tarjeta de crédito
TX001515,USR0010,2026-05-30,Servicio de limpieza,602.69,USD,Vivienda,No,Pago con QR
TX000989,USR0014,2026-05-03,Viaje por aplicación,180,USD,Transporte,No,Transferencia bancaria
TX002852,USR0037,2026-06-06,Actividad recreativa,187.72,USD,Ocio,No,Pago con QR
TX001806,USR0067,2025-11-12,Reparación del hogar,331.84,USD,Vivienda,No,Tarjeta de débito
TX000537,USR0081,2026-03-01,Peaje,123.88,USD,Transporte,No,Tarjeta de débito
TX003783,USR0022,2026-06-20,Compra de cosmética,329.6,USD,Compras,No,Billetera virtual
TX003198,USR0084,2025-08-31,Gas,260.69,USD,Servicios,Sí,Débito automático
TX001270,USR0047,2025-11-13,Consulta médica,364.92,USD,Salud,Sí,Débito automático
TX003904,USR0027,2026-03-19,Compra de ropa,800.75,USD,Compras,No,Billetera virtual
TX000272,USR0086,2025-07-30,Panadería,200,USD,Alimentación,Sí,Débito automático
TX001667,USR0008,2026-04-16,Materiales de construcción,2000,USD,Vivienda,Sí,Transferencia bancaria
TX003542,USR0073,2026-02-21,Compra por internet,220.09,USD,Compras,No,Tarjeta de crédito
TX003780,USR0038,2026-03-04,Compra de herramientas,386.73,USD,Compras,Sí,Efectivo
