usuario_id,ingreso_mensual,gasto_mensual_promedio,deuda_mensual,ahorro_mensual_estimado,porcentaje_gastos_ingreso,nivel_endeudamiento,porcentaje_ahorro_ingreso,frecuencia_ahorro,perfil_financiero,estado,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,margen_mensual_estimado,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0291,4252.01,2456.68,215.66,1795.33,57.78,5.07,42.22,Alta,Saludable,ACTIVO,0.5777691021422808,0.05071954205187664,0.422230897857719,1795.3300000000004,80,80504.3,1006.30375,323.265,4212.85,1386.8431593921673,31,31,16,0.05071954205187664,0.5777691021422808,0.422230897857719
USR0292,4957.26,4050.66,1803.68,906.6,81.71,36.38,18.29,Media,En riesgo,ACTIVO,0.8171167136684377,0.3638461569496052,0.1828832863315622,906.6000000000004,74,108095.08,1460.7443243243245,753.4,7124.15,1788.8416623055887,30,21,12,0.3638461569496052,0.8171167136684377,0.1828832863315622
USR0293,3173.76,2578.45,1083.98,595.31,81.24,34.15,18.76,Media,En observación,ACTIVO,0.8124275307521677,0.3415444141964106,0.1875724692478322,595.3100000000004,74,69026.5,932.7905405405405,549.87,3121.82,1073.3509941618338,28,24,12,0.3415444141964106,0.8124275307521677,0.1875724692478322
USR0294,5065.34,2931.13,865.66,2134.21,57.87,17.09,42.13,Alta,Saludable,ACTIVO,0.5786640186048715,0.17089869584272724,0.42133598139512846,2134.21,73,95957.7,1314.4890410958903,280.16,5200.36,1836.2485015689858,28,30,12,0.17089869584272724,0.5786640186048715,0.42133598139512846
USR0295,3029.31,1921.04,1118.88,1108.27,63.42,36.94,36.58,Alta,En riesgo,ACTIVO,0.6341510112863985,0.3693514364657299,0.36584898871360144,1108.27,72,59404.19,825.0581944444444,247.66,3105.6,1055.9182475868265,30,29,12,0.3693514364657299,0.6341510112863985,0.36584898871360144
USR0296,4154.61,2999.15,1109.79,1155.46,72.19,26.71,27.81,Alta,En observación,ACTIVO,0.7218848459903577,0.2671225457985226,0.2781151540096423,1155.4599999999996,73,85845.06,1175.9597260273972,487.09,4219.97,1412.4283277587856,30,26,13,0.2671225457985226,0.7218848459903577,0.2781151540096423
USR0297,4999.5,2282.02,2806.17,2717.48,45.64,56.13,54.36,Alta,En riesgo,ACTIVO,0.45644964496449647,0.5612901290129013,0.5435503550355035,2717.48,74,87378.26,1180.7872972972973,348.95,5024.9,1739.5043794408698,31,24,13,0.5612901290129013,0.45644964496449647,0.5435503550355035
USR0298,4042.33,3050.93,913.93,991.41,75.47,22.61,24.53,Alta,En observación,ACTIVO,0.7547454067332454,0.22608990359520376,0.24525706708754605,991.4000000000001,75,85119.12,1134.9216,633.59,3877.15,1296.5493246670962,35,25,13,0.22608990359520376,0.7547454067332454,0.24525706708754605
USR0299,3787.61,2954.02,806.95,833.6,77.99,21.3,22.01,Alta,En observación,ACTIVO,0.7799166228835598,0.21304991802218287,0.22008601730378788,833.5900000000001,75,80899.55,1078.6606666666667,373.23,3832.66,1275.8571432467952,35,32,12,0.21304991802218287,0.7799166228835598,0.22008601730378788
USR0300,4485.02,3814.45,531.77,670.58,85.05,11.86,14.95,Media,En riesgo,ACTIVO,0.8504867313858131,0.11856580349697436,0.14951549825864768,670.5700000000006,75,99593.66,1327.9154666666668,397.88,4540.2,1559.3907857915544,34,32,12,0.11856580349697436,0.8504867313858131,0.14951549825864768
USR0301,3084.92,2428.02,1237.48,656.9,78.71,40.11,21.29,Alta,En riesgo,ACTIVO,0.7870609286464478,0.4011384411913437,0.2129390713535521,656.9000000000001,72,66155.3,918.8236111111112,419.935,3184.89,1082.6542727362694,29,25,12,0.4011384411913437,0.7870609286464478,0.2129390713535521
USR0302,4732.14,3926.03,1045.38,806.11,82.97,22.09,17.03,Media,En observación,ACTIVO,0.8296521235635463,0.2209106239460371,0.1703478764364537,806.1100000000001,72,103897.97,1443.027361111111,588.21,4849.18,1648.152108934699,26,26,12,0.2209106239460371,0.8296521235635463,0.1703478764364537
USR0303,2771.62,1048.99,236.24,1722.63,37.85,8.52,62.15,Alta,Saludable,ACTIVO,0.3784754042761995,0.08523534972326655,0.6215245957238006,1722.6299999999999,72,45847.369999999995,636.7690277777778,118.495,2846.62,995.5638726619935,30,29,12,0.08523534972326655,0.3784754042761995,0.6215245957238006
USR0304,4171.02,2420.71,484.78,1750.31,58.04,11.62,41.96,Alta,Saludable,ACTIVO,0.5803640356555471,0.11622576731830582,0.4196359643444529,1750.3100000000004,73,79100.67,1083.5708219178082,346.77,4286.85,1443.4463759117093,28,28,11,0.11622576731830582,0.5803640356555471,0.4196359643444529
USR0305,6291.34,5736.76,647.16,554.58,91.19,10.29,8.81,Baja,En riesgo,ACTIVO,0.9118502576557618,0.10286520836578535,0.08814974234423828,554.5799999999999,72,144337.2,2004.6833333333334,1378.815,6451.03,2143.535814799174,27,16,12,0.10286520836578535,0.9118502576557618,0.08814974234423828
USR0306,5241.76,4848.22,555.67,393.53,92.49,10.6,7.51,Baja,En riesgo,ACTIVO,0.9249221635481213,0.10600828729281767,0.07507592869570526,393.53999999999996,76,121079.74,1593.1544736842106,992.0899999999999,5286.24,1739.4448399941818,27,19,14,0.10600828729281767,0.9249221635481213,0.07507592869570526
USR0307,3655.57,2187.05,541.23,1468.53,59.83,14.81,40.17,Alta,Saludable,ACTIVO,0.5982787909956587,0.1480562538810637,0.40172394455584215,1468.52,74,70111.45,947.452027027027,299.235,3672.29,1259.0647755703976,31,31,13,0.1480562538810637,0.5982787909956587,0.40172394455584215
USR0308,4869.12,3426.51,592.51,1442.6,70.37,12.17,29.63,Alta,En observación,ACTIVO,0.7037226439274449,0.12168728640904311,0.29627530231335436,1442.6099999999997,75,99547.56,1327.3008,580.37,4922.08,1631.4936815142655,27,25,12,0.12168728640904311,0.7037226439274449,0.29627530231335436
USR0309,3403.49,1844.24,620.51,1559.25,54.19,18.23,45.81,Alta,Saludable,ACTIVO,0.5418673185465508,0.18231579937064601,0.45813268145344926,1559.2499999999998,78,62972.7,807.3423076923076,219.67000000000002,3388.31,1143.9994131593298,22,29,15,0.18231579937064601,0.5418673185465508,0.45813268145344926
USR0310,5417.99,3651.27,853.17,1766.72,67.39,15.75,32.61,Alta,En observación,ACTIVO,0.6739159725285576,0.1574698365999199,0.3260840274714424,1766.7199999999998,75,108831.13,1451.0817333333334,560.77,5515.2,1856.0039489876538,26,26,14,0.1574698365999199,0.6739159725285576,0.3260840274714424
USR0311,1631.0,1109.14,392.45,521.86,68.0,24.06,32.0,Alta,En observación,ACTIVO,0.6800367872470877,0.24061925199264253,0.31996321275291234,521.8599999999999,74,32881.659999999996,444.3467567567567,147.215,1611.19,551.8308162216052,32,29,12,0.24061925199264253,0.6800367872470877,0.31996321275291234
USR0312,3212.13,1322.02,22.16,1890.11,41.16,0.69,58.84,Alta,Saludable,ACTIVO,0.41157113815443336,0.006898849050318636,0.5884288618455666,1890.1100000000001,74,54409.73,735.2666216216217,147.84,3198.78,1105.491200660478,36,32,13,0.006898849050318636,0.41157113815443336,0.5884288618455666
USR0313,1979.75,1081.72,134.38,898.03,54.64,6.79,45.36,Alta,Saludable,ACTIVO,0.5463922212400556,0.06787725722944817,0.4536077787599444,898.03,73,36737.59,503.2546575342465,161.03,2024.94,694.0793811691262,30,26,13,0.06787725722944817,0.5463922212400556,0.4536077787599444
USR0314,6177.96,3035.09,89.23,3142.87,49.13,1.44,50.87,Alta,Saludable,ACTIVO,0.49127705585662584,0.014443279011194634,0.5087229441433742,3142.87,73,110556.49,1514.4724657534248,389.67,6294.83,2165.6560060187185,36,32,11,0.014443279011194634,0.49127705585662584,0.5087229441433742
USR0315,4773.29,3537.25,767.32,1236.04,74.11,16.08,25.89,Alta,En observación,ACTIVO,0.7410507218291786,0.16075285599659775,0.25894927817082136,1236.04,74,99726.54,1347.6559459459459,547.015,4885.08,1628.0184639144463,28,25,12,0.16075285599659775,0.7410507218291786,0.25894927817082136
USR0316,1996.49,1543.79,220.49,452.71,77.32,11.04,22.68,Alta,En observación,ACTIVO,0.7732520573606679,0.11043882012932697,0.2267529514297592,452.70000000000005,77,42483.36,551.731948051948,371.15,1928.43,623.616435544864,27,19,14,0.11043882012932697,0.7732520573606679,0.2267529514297592
USR0317,3100.51,2038.2,184.27,1062.3,65.74,5.94,34.26,Alta,En observación,ACTIVO,0.657375722058629,0.059432157935307414,0.34262105266552917,1062.3100000000002,72,61664.55,856.4520833333333,487.81,3164.03,1063.7380822191167,27,18,12,0.059432157935307414,0.657375722058629,0.34262105266552917
USR0318,4144.09,2738.31,905.37,1405.78,66.08,21.85,33.92,Alta,En observación,ACTIVO,0.6607747418613013,0.2184725717829487,0.3392252581386987,1405.7800000000002,74,82588.75,1116.0641891891892,413.28499999999997,5119.64,1350.8385046373892,31,27,14,0.2184725717829487,0.6607747418613013,0.3392252581386987
USR0319,4839.5,4262.77,1573.49,576.73,88.08,32.51,11.92,Media,En riesgo,ACTIVO,0.8808285979956608,0.3251348279780969,0.11917140200433929,576.7299999999996,73,109227.18000000001,1496.2627397260276,604.36,4956.01,1692.3632438137606,29,32,12,0.3251348279780969,0.8808285979956608,0.11917140200433929
USR0320,4193.72,3681.21,725.34,512.51,87.78,17.3,12.22,Media,En riesgo,ACTIVO,0.877791078088189,0.17295861430901444,0.12220892191181099,512.5100000000002,76,94499.12,1243.4094736842105,423.11,4140.41,1436.8794497538938,26,32,14,0.17295861430901444,0.877791078088189,0.12220892191181099
USR0321,2721.71,1540.56,1090.68,1181.15,56.6,40.07,43.4,Alta,En riesgo,ACTIVO,0.566026505395505,0.4007333624816751,0.43397349460449497,1181.15,77,51147.32,664.2509090909091,261.77,2613.89,862.4980443230025,30,29,15,0.4007333624816751,0.566026505395505,0.43397349460449497
USR0322,6255.32,3187.67,770.67,3067.65,50.96,12.32,49.04,Alta,Saludable,ACTIVO,0.5095934340689205,0.12320233017655371,0.4904065659310795,3067.6499999999996,77,113315.79,1471.6336363636362,638.37,6218.05,2072.8173394490923,27,24,13,0.12320233017655371,0.5095934340689205,0.4904065659310795
USR0323,4886.3,3654.91,992.94,1231.38,74.8,20.32,25.2,Alta,En observación,ACTIVO,0.7479913226776906,0.2032089720238217,0.25200663078402885,1231.3900000000003,74,102494.54,1385.0613513513513,433.90999999999997,6844.38,1808.7480840241858,27,28,13,0.2032089720238217,0.7479913226776906,0.25200663078402885
USR0324,6321.17,4531.03,1877.55,1790.14,71.68,29.7,28.32,Alta,En observación,INACTIVO,0.7168024273987252,0.29702570884820373,0.28319757260127476,1790.1400000000003,73,130226.35,1783.922602739726,1062.42,6333.76,2178.7378975013057,32,19,11,0.29702570884820373,0.7168024273987252,0.28319757260127476
USR0325,2582.35,1752.52,644.02,829.83,67.87,24.94,32.13,Alta,En observación,ACTIVO,0.678653164753035,0.2493929947528414,0.321346835246965,829.8299999999999,79,52018.43,658.4611392405063,266.46,2519.79,836.2689780146763,25,27,15,0.2493929947528414,0.678653164753035,0.321346835246965
USR0326,5104.49,2794.71,704.56,2309.78,54.75,13.8,45.25,Alta,Saludable,ACTIVO,0.5475003379377764,0.13802750127828636,0.4524996620622237,2309.7799999999997,75,94790.39,1263.8718666666666,342.86,5211.04,1748.5238612270214,32,31,13,0.13802750127828636,0.5475003379377764,0.4524996620622237
USR0327,2556.82,1358.44,314.97,1198.39,53.13,12.32,46.87,Alta,Saludable,ACTIVO,0.5313005999640178,0.12318817906618378,0.4687033111443121,1198.38,72,46983.1,652.5430555555555,200.595,2618.72,908.0613451599131,27,24,11,0.12318817906618378,0.5313005999640178,0.4687033111443121
USR0328,4368.34,1715.69,494.25,2652.65,39.28,11.31,60.72,Alta,Saludable,ACTIVO,0.3927556005256001,0.11314366555716816,0.6072443994743999,2652.65,75,73008.26,973.4434666666666,287.48,4374.04,1492.91543445765,24,27,14,0.11314366555716816,0.3927556005256001,0.6072443994743999
USR0329,6603.13,5396.65,1697.18,1206.48,81.73,25.7,18.27,Media,En observación,ACTIVO,0.8172866504218453,0.2570265919344311,0.1827133495781546,1206.4800000000005,74,143997.41,1945.910945945946,1255.52,6724.21,2206.736453237459,31,18,11,0.2570265919344311,0.8172866504218453,0.1827133495781546
USR0330,2147.58,1816.45,605.12,331.13,84.58,28.18,15.42,Media,En observación,ACTIVO,0.8458124959256466,0.2817683159649466,0.15418750407435347,331.1299999999999,72,47568.33,660.67125,386.025,3015.12,791.488825184142,30,20,12,0.2817683159649466,0.8458124959256466,0.15418750407435347
USR0331,4369.6,2304.43,1860.7,2065.16,52.74,42.58,47.26,Alta,En riesgo,ACTIVO,0.527377792017576,0.425828451116807,0.47261991944342724,2065.1700000000005,72,80088.37,1112.3384722222222,369.72,4456.11,1532.650626180486,34,23,10,0.425828451116807,0.527377792017576,0.47261991944342724
USR0332,5739.64,2714.11,206.56,3025.53,47.29,3.6,52.71,Alta,Saludable,ACTIVO,0.4728711208368469,0.035988319824936756,0.5271288791631531,3025.53,75,101444.99,1352.5998666666667,366.5,5831.26,1999.3824828603704,22,28,13,0.035988319824936756,0.4728711208368469,0.5271288791631531
USR0333,5339.02,4371.29,1925.14,967.73,81.87,36.06,18.13,Media,En riesgo,ACTIVO,0.8187438893280039,0.36057928234020475,0.18125611067199598,967.7300000000005,76,116523.7,1533.2065789473684,526.28,5307.98,1818.3276474772474,33,30,13,0.36057928234020475,0.8187438893280039,0.18125611067199598
USR0334,5664.18,2973.15,2670.8,2691.03,52.49,47.15,47.51,Alta,En riesgo,ACTIVO,0.5249038695804159,0.4715245631318214,0.47509613041958415,2691.03,75,103648.06,1381.9741333333334,609.07,5712.13,1909.3599896753956,34,19,12,0.4715245631318214,0.5249038695804159,0.47509613041958415
USR0335,3760.34,2882.05,837.57,878.3,76.64,22.27,23.36,Alta,En observación,ACTIVO,0.7664333544307164,0.2227378375359675,0.23356930490328,878.29,74,79708.65,1077.1439189189189,645.495,3774.16,1246.8222954021269,28,17,13,0.2227378375359675,0.7664333544307164,0.23356930490328
USR0336,3896.3,2917.29,1078.78,979.01,74.87,27.69,25.13,Alta,En observación,ACTIVO,0.7487334137515078,0.27687293072915325,0.25126658624849213,979.0100000000002,75,81763.17,1090.1756,385.47,3953.57,1318.6364203449364,24,29,14,0.27687293072915325,0.7487334137515078,0.25126658624849213
USR0337,2823.06,2271.46,710.53,551.6,80.46,25.17,19.54,Media,En observación,ACTIVO,0.8046091829433311,0.2516878847775109,0.19539081705666902,551.5999999999999,72,61134.27,849.0870833333333,334.88,2879.48,985.4388365645444,28,30,12,0.2516878847775109,0.8046091829433311,0.19539081705666902
USR0338,4431.66,3488.76,814.43,942.9,78.72,18.38,21.28,Alta,En observación,ACTIVO,0.7872354828664655,0.18377537988022546,0.21276451713353461,942.8999999999996,74,95045.12,1284.3935135135134,458.47,4490.64,1534.0749513957314,32,33,12,0.18377537988022546,0.7872354828664655,0.21276451713353461
USR0339,4444.77,3833.97,1942.2,610.8,86.26,43.7,13.74,Media,En riesgo,ACTIVO,0.8625800660101647,0.4369629924608022,0.1374199339898352,610.8000000000006,75,99344.94,1324.5992,842.25,4527.51,1506.7089580415307,30,20,13,0.4369629924608022,0.8625800660101647,0.1374199339898352
USR0340,4408.32,3010.22,1220.22,1398.1,68.28,27.68,31.72,Alta,En observación,ACTIVO,0.6828497023809523,0.276799324912892,0.3171502976190476,1398.1,75,89022.41,1186.9654666666668,414.94,4475.09,1521.048929456509,21,31,12,0.276799324912892,0.6828497023809523,0.3171502976190476
USR0341,4407.85,2365.79,588.73,2042.06,53.67,13.36,46.33,Alta,Saludable,ACTIVO,0.536721984641038,0.13356398244041878,0.4632780153589618,2042.0600000000004,75,81283.73,1083.7830666666666,481.91,4364.74,1468.4028507126404,29,20,14,0.13356398244041878,0.536721984641038,0.4632780153589618
USR0342,3775.51,3038.0,1119.89,737.51,80.47,29.66,19.53,Media,En observación,ACTIVO,0.8046595029545677,0.2966195295470016,0.19534049704543227,737.5100000000002,78,81762.21,1048.2334615384616,408.21500000000003,3766.96,1268.5761039073475,34,30,15,0.2966195295470016,0.8046595029545677,0.19534049704543227
USR0343,3852.17,2068.56,403.4,1783.61,53.7,10.47,46.3,Alta,Saludable,ACTIVO,0.536985647050883,0.10472019666837133,0.46301435294911697,1783.6100000000001,76,71048.7,934.8513157894737,233.325,3805.41,1334.7173917463745,29,31,14,0.10472019666837133,0.536985647050883,0.46301435294911697
USR0344,4384.94,3094.71,903.51,1290.22,70.58,20.6,29.42,Alta,En observación,ACTIVO,0.7057588017167853,0.2060484293969815,0.2942389177502999,1290.2299999999996,72,89755.8,1246.6083333333333,696.845,4488.28,1515.7841484650867,27,18,11,0.2060484293969815,0.7057588017167853,0.2942389177502999
USR0345,4605.49,3462.06,824.29,1143.43,75.17,17.9,24.83,Alta,En observación,ACTIVO,0.7517245721953582,0.17897986967727647,0.24827542780464187,1143.4299999999998,75,96810.5,1290.8066666666666,466.19,4683.8,1575.364348583333,29,31,13,0.17897986967727647,0.7517245721953582,0.24827542780464187
USR0346,1456.55,1101.99,349.02,354.56,75.66,23.96,24.34,Alta,En observación,ACTIVO,0.7565754694311901,0.2396210222786722,0.24342453056880986,354.55999999999995,74,30702.52,414.8989189189189,150.10000000000002,1478.43,505.288066409993,27,27,13,0.2396210222786722,0.7565754694311901,0.24342453056880986
USR0347,2609.03,2335.74,295.0,273.3,89.52,11.31,10.48,Media,En riesgo,ACTIVO,0.8952522585022018,0.11306884167679175,0.10475157433988877,273.2900000000004,75,59337.28,791.1637333333333,291.15,4253.94,965.6688404189833,32,32,13,0.11306884167679175,0.8952522585022018,0.10475157433988877
USR0348,3470.97,2466.11,715.79,1004.86,71.05,20.62,28.95,Alta,En observación,ACTIVO,0.7104959132461531,0.2062218918630815,0.2895040867538469,1004.8599999999997,74,71244.96,962.7697297297298,277.08,3469.71,1188.633000022459,28,35,12,0.2062218918630815,0.7104959132461531,0.2895040867538469
USR0349,2588.44,2345.25,431.16,243.19,90.6,16.66,9.4,Baja,En riesgo,ACTIVO,0.9060476580488633,0.16657137117337084,0.0939523419511366,243.19000000000005,77,59204.25,768.8863636363636,281.72,3355.11,924.4399172698387,26,28,14,0.16657137117337084,0.9060476580488633,0.0939523419511366
USR0350,1635.7,970.27,160.5,665.43,59.32,9.81,40.68,Alta,Saludable,ACTIVO,0.593183346579446,0.09812312771290578,0.40681665342055384,665.4300000000001,73,31271.63,428.37849315068496,146.08,1641.99,555.2983321244517,30,27,13,0.09812312771290578,0.593183346579446,0.40681665342055384
USR0351,1715.47,1476.17,703.24,239.3,86.05,40.99,13.95,Media,En riesgo,ACTIVO,0.8605047013354941,0.4099401330247687,0.13949529866450594,239.29999999999995,73,38299.73,524.6538356164384,269.08,1937.4,605.254899359743,30,21,13,0.4099401330247687,0.8605047013354941,0.13949529866450594
USR0352,4941.17,2201.6,285.9,2739.57,44.56,5.79,55.44,Alta,Saludable,ACTIVO,0.4455624882365917,0.057860790055796495,0.5544375117634083,2739.57,75,85713.19,1142.8425333333334,412.35,5078.63,1706.3910703873103,28,24,11,0.057860790055796495,0.4455624882365917,0.5544375117634083
USR0353,2938.82,1491.86,1516.82,1446.97,50.76,51.61,49.24,Alta,En riesgo,ACTIVO,0.5076391204633152,0.5161323252189653,0.49236428226294904,1446.9600000000003,77,53168.14,690.4953246753247,153.66,6534.4,1165.0786530255152,25,28,15,0.5161323252189653,0.5076391204633152,0.49236428226294904
USR0354,1890.08,1105.75,311.55,784.34,58.5,16.48,41.5,Alta,Saludable,ACTIVO,0.5850281469567425,0.16483429272835012,0.41497714382460005,784.3299999999999,76,35949.92,473.0252631578947,127.82,1885.44,644.7345668505217,36,25,13,0.16483429272835012,0.5850281469567425,0.41497714382460005
USR0355,4266.22,2977.74,1194.22,1288.49,69.8,27.99,30.2,Alta,En observación,ACTIVO,0.6979808823736234,0.27992461710835354,0.3020214616217635,1288.4800000000005,75,86927.55,1159.034,279.01,4473.66,1512.9119048887326,30,35,13,0.27992461710835354,0.6979808823736234,0.3020214616217635
USR0356,6749.44,3812.45,325.22,2936.99,56.49,4.82,43.51,Alta,Saludable,ACTIVO,0.5648542693912384,0.04818473828939883,0.4351457306087616,2936.99,75,126742.62,1689.9016,654.95,7300.78,2362.021086952489,36,21,14,0.04818473828939883,0.5648542693912384,0.4351457306087616
USR0357,4977.59,3371.41,537.89,1606.18,67.73,10.81,32.27,Alta,En observación,ACTIVO,0.6773177381021739,0.10806233538720544,0.32268226189782606,1606.1800000000003,73,100187.98999999999,1372.4382191780821,524.22,5084.95,1702.6278608222563,30,27,12,0.10806233538720544,0.6773177381021739,0.32268226189782606
