transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago,descripcion_limpia,anio,mes,trimestre,dia_semana,es_fin_de_semana,monto_log,longitud_descripcion,cantidad_palabras,recurrente_binario,es_gasto_grande
TX002594,USR0094,2025-07-25,Servicio de streaming,5.0,USD,Ocio,Sí,Billetera virtual,servicio de streaming,2025,7,3,4,0,1.791759469228055,21,3,1,0
TX001377,USR0015,2025-10-23,Consulta médica,348.64,USD,Salud,No,Tarjeta de débito,consulta medica,2025,10,4,3,0,5.856904053712287,15,2,0,0
TX000222,USR0077,2026-02-13,Compra de alimentos,167.77,USD,Alimentación,No,Efectivo,compra de alimentos,2026,2,1,4,0,5.128536841248393,19,3,0,0
TX003838,USR0070,2026-02-07,Compra para mascotas,92.31,USD,Compras,No,Efectivo,compra para mascotas,2026,2,1,5,1,4.535927283245931,20,3,0,0
TX000504,USR0090,2025-09-05,Pasaje de tren,82.22,USD,Transporte,No,Billetera virtual,pasaje de tren,2025,9,3,4,0,4.421487703554795,14,3,0,0
TX002170,USR0044,2025-08-25,Material de estudio,30.8,USD,Educación,No,Efectivo,material de estudio,2025,8,3,0,0,3.459466289786131,19,3,0,0
TX002417,USR0096,2026-06-14,Curso online,526.66,USD,Educación,No,Transferencia bancaria,curso online,2026,6,2,6,1,6.268452136894303,12,2,0,1
TX001035,USR0035,2026-04-26,Seguro de salud,125.52,USD,Salud,Sí,Débito automático,seguro de salud,2026,4,2,6,1,4.840400398437448,15,3,1,0
TX002268,USR0021,2026-04-07,Inscripción a curso,133.71,USD,Educación,No,Débito automático,inscripcion a curso,2026,4,2,1,0,4.903124319710477,19,3,0,0
TX004057,USR0029,2025-11-19,Otro gasto,500.0,USD,Otros,No,Efectivo,otro gasto,2025,11,4,2,0,6.2166061010848646,10,2,0,0
TX001648,USR0023,2025-08-05,Servicio de limpieza,482.97,USD,Vivienda,No,Efectivo,servicio de limpieza,2025,8,3,1,0,6.182022921324503,20,3,0,1
TX002711,USR0009,2026-06-17,Salida recreativa,300.0,USD,Ocio,No,Billetera virtual,salida recreativa,2026,6,2,2,0,5.707110264748875,17,2,0,0
TX001178,USR0048,2025-09-01,Farmacia,184.22,USD,Salud,No,Transferencia bancaria,farmacia,2025,9,3,0,0,5.221544307742123,8,1,0,0
TX000445,USR0001,2025-12-22,Restaurante,33.05,USD,Alimentación,Sí,Pago con QR,restaurante,2025,12,4,0,0,3.527830032595521,11,1,1,0
TX004461,USR0011,2025-11-13,Transferencia personal,283.46,USD,Otros,Sí,Tarjeta de crédito,transferencia personal,2025,11,4,3,0,5.650592646142082,22,2,1,0
TX003423,USR0090,2026-06-15,Servicio de mantenimiento,159.96,USD,Servicios,No,Tarjeta de crédito,servicio de mantenimiento,2026,6,2,0,0,5.081155886911374,25,3,0,0
TX001708,USR0072,2026-07-05,Expensas,823.48,USD,Vivienda,Sí,Transferencia bancaria,expensas,2026,7,3,6,1,6.714752884579914,8,1,1,1
TX000462,USR0095,2025-09-21,Compra en supermercado,200.0,USD,Alimentación,No,Billetera virtual,compra en supermercado,2025,9,3,6,1,5.303304908059076,22,3,0,0
TX003421,USR0100,2025-10-06,Agua,400.0,USD,Servicios,Sí,Billetera virtual,agua,2025,10,4,0,0,5.993961427306569,4,1,1,0
TX004346,USR0066,2025-09-03,Transferencia personal,98.1,USD,Otros,Sí,Débito automático,transferencia personal,2025,9,3,2,0,4.596129441335942,22,2,1,0
TX003431,USR0003,2026-06-21,Pago de impuestos,312.15,USD,Servicios,No,Débito automático,pago de impuestos,2026,6,2,6,1,5.746682308971422,17,3,0,0
TX003853,USR0025,2026-01-10,Compra de ropa,375.24,USD,Compras,Sí,Billetera virtual,compra de ropa,2026,1,1,5,1,5.930227237636792,14,3,1,0
TX001351,USR0017,2025-08-23,Terapia,500.0,USD,Salud,No,Transferencia bancaria,terapia,2025,8,3,5,1,6.2166061010848646,7,1,0,0
TX004286,USR0021,2025-10-01,Cargo administrativo,46.22,USD,Otros,Sí,Pago con QR,cargo administrativo,2025,10,4,2,0,3.8548175316573667,20,2,1,0
TX001593,USR0047,2026-02-25,Compra de muebles,598.23,USD,Vivienda,No,Tarjeta de crédito,compra de muebles,2026,2,1,2,0,6.395645497705386,17,3,0,1
TX003903,USR0053,2025-09-05,Compra de herramientas,487.88,USD,Compras,No,Tarjeta de crédito,compra de herramientas,2025,9,3,4,0,6.19211706058666,22,3,0,1
TX001081,USR0096,2026-03-18,Terapia,232.75,USD,Salud,No,Transferencia bancaria,terapia,2026,3,1,2,0,5.4542521681687965,7,1,0,1
TX002668,USR0051,2026-02-14,Evento cultural,111.96,USD,Ocio,No,Transferencia bancaria,evento cultural,2026,2,1,5,1,4.727033773744932,15,2,0,0
TX002758,USR0075,2025-11-24,Servicio de streaming,109.1,USD,Ocio,Sí,Pago con QR,servicio de streaming,2025,11,4,0,0,4.701389043728634,21,3,1,0
TX003571,USR0078,2025-10-01,Compra para mascotas,184.95,USD,Compras,No,Débito automático,compra para mascotas,2025,10,4,2,0,5.225477820371079,20,3,0,0
TX001057,USR0088,2025-08-02,Consulta médica,351.92,USD,Salud,No,Billetera virtual,consulta medica,2025,8,3,5,1,5.866241402353904,15,2,0,0
TX003567,USR0059,2025-07-26,Artículos personales,686.27,USD,Compras,No,Pago con QR,articulos personales,2025,7,3,5,1,6.532727228113366,20,2,0,1
TX002932,USR0068,2026-02-28,Videojuego,300.0,USD,Ocio,No,Billetera virtual,videojuego,2026,2,1,5,1,5.707110264748875,10,1,0,0
TX000936,USR0031,2025-08-30,Estacionamiento,83.76,USD,Transporte,No,Débito automático,estacionamiento,2025,8,3,5,1,4.4398237334000985,15,1,0,0
TX000454,USR0028,2025-08-21,Restaurante,9.19,USD,Alimentación,No,Tarjeta de crédito,restaurante,2025,8,3,3,0,2.321406847234633,11,1,0,0
TX001897,USR0070,2025-07-19,Expensas,1441.34,USD,Vivienda,Sí,Tarjeta de crédito,expensas,2025,7,3,5,1,7.274022073686144,8,1,1,1
TX003202,USR0036,2026-04-12,Telefonía móvil,116.9,USD,Servicios,Sí,Pago con QR,telefonia movil,2026,4,2,6,1,4.769836807543325,15,2,1,0
TX000893,USR0086,2025-11-17,Viaje por aplicación,180.0,USD,Transporte,No,Tarjeta de débito,viaje por aplicacion,2025,11,4,0,0,5.198497031265826,20,3,0,0
TX002421,USR0013,2025-08-27,Curso online,847.72,USD,Educación,No,Efectivo,curso online,2025,8,3,2,0,6.743729332151016,12,2,0,1
TX001445,USR0089,2025-10-27,Consulta médica,496.64,USD,Salud,No,Billetera virtual,consulta medica,2025,10,4,0,0,6.2098769240462905,15,2,0,0
TX001294,USR0072,2026-03-04,Kinesiología,172.17,USD,Salud,No,Tarjeta de crédito,kinesiologia,2026,3,1,2,0,5.15427377096406,12,1,0,0
TX003765,USR0048,2025-11-21,Compra de electrodoméstico,702.63,USD,Compras,No,Transferencia bancaria,compra de electrodomestico,2025,11,4,4,0,6.556252649816857,26,3,0,0
TX004338,USR0096,2026-01-24,Comisión bancaria,245.25,USD,Otros,No,Billetera virtual,comision bancaria,2026,1,1,5,1,5.506347280052198,17,2,0,1
TX000910,USR0002,2025-07-25,Pasaje de autobús,95.92,USD,Transporte,No,Débito automático,pasaje de autobus,2025,7,3,4,0,4.573885895948325,17,3,0,0
TX001359,USR0072,2026-04-16,Farmacia,500.0,USD,Salud,No,Débito automático,farmacia,2026,4,2,3,0,6.2166061010848646,8,1,0,0
TX001461,USR0077,2025-08-18,Kinesiología,377.85,USD,Salud,Sí,Débito automático,kinesiologia,2025,8,3,0,0,5.937140348377382,12,1,1,0
TX001018,USR0038,2026-02-18,Lentes,20.61,USD,Salud,Sí,Tarjeta de crédito,lentes,2026,2,1,2,0,3.0731561705187946,6,1,1,0
TX001398,USR0081,2025-10-18,Consulta médica,321.79,USD,Salud,No,Billetera virtual,consulta medica,2025,10,4,5,1,5.7770019569816125,15,2,0,0
TX000785,USR0010,2026-07-07,Transporte público,110.99,USD,Transporte,No,Pago con QR,transporte publico,2026,7,3,1,0,4.718409581594602,18,2,0,0
TX003515,USR0075,2026-04-29,Compra de ropa,288.35,USD,Compras,No,Billetera virtual,compra de ropa,2026,4,2,2,0,5.667637028019848,14,3,0,0
TX003360,USR0014,2026-01-23,Electricidad,96.48,USD,Servicios,Sí,Transferencia bancaria,electricidad,2026,1,1,4,0,4.579647228757006,12,1,1,0
TX001128,USR0074,2026-04-13,Odontología,324.42,USD,Salud,Sí,Transferencia bancaria,odontologia,2026,4,2,0,0,5.785116655711173,11,1,1,0
TX001407,USR0052,2025-12-21,Consulta médica,29.6,USD,Salud,Sí,Billetera virtual,consulta medica,2025,12,4,6,1,3.4210000089583352,15,2,1,0
TX001783,USR0025,2026-06-17,Reparación del hogar,2000.0,USD,Vivienda,Sí,Tarjeta de débito,reparacion del hogar,2026,6,2,2,0,7.601402334583733,20,3,1,1
TX003056,USR0003,2026-02-01,Servicio de televisión,79.47,USD,Servicios,Sí,Tarjeta de crédito,servicio de television,2026,2,1,6,1,4.387884444158042,22,3,1,0
TX003979,USR0057,2025-07-29,Compra para mascotas,212.07,USD,Compras,Sí,Débito automático,compra para mascotas,2025,7,3,1,0,5.361620750217275,20,3,1,0
TX002161,USR0047,2026-01-22,Certificación profesional,592.04,USD,Educación,No,Pago con QR,certificacion profesional,2026,1,1,3,0,6.385261850348464,25,2,0,1
TX001653,USR0006,2026-04-07,Materiales de construcción,692.69,USD,Vivienda,No,Débito automático,materiales de construccion,2026,4,2,1,0,6.542025174833986,26,3,0,1
TX004340,USR0036,2026-04-26,Retiro de efectivo,122.9,USD,Otros,No,Tarjeta de débito,retiro de efectivo,2026,4,2,6,1,4.819474788635096,18,3,0,0
TX002919,USR0046,2026-05-31,Videojuego,33.49,USD,Ocio,Sí,Billetera virtual,videojuego,2026,5,2,6,1,3.5406694269487495,10,1,1,0
TX003954,USR0046,2026-05-20,Compra de cosmética,1000.0,USD,Compras,No,Efectivo,compra de cosmetica,2026,5,2,2,0,6.90875477931522,19,3,0,1
TX003998,USR0092,2025-07-30,Compra de accesorios,182.74,USD,Compras,No,Débito automático,compra de accesorios,2025,7,3,2,0,5.213521714843321,20,3,0,0
TX000502,USR0023,2026-03-03,Combustible,46.44,USD,Transporte,No,Billetera virtual,combustible,2026,3,1,1,0,3.85946575468947,11,1,0,0
TX000941,USR0040,2025-11-20,Taxi,77.17,USD,Transporte,No,Tarjeta de débito,taxi,2025,11,4,3,0,4.358885942232239,4,1,0,0
TX000906,USR0026,2025-10-04,Peaje,180.0,USD,Transporte,No,Tarjeta de débito,peaje,2025,10,4,5,1,5.198497031265826,5,1,0,0
TX004377,USR0088,2026-05-30,Ajuste de cuenta,178.07,USD,Otros,No,Transferencia bancaria,ajuste de cuenta,2026,5,2,5,1,5.187776790848668,16,3,0,0
TX003010,USR0054,2026-04-27,Servicio de televisión,224.31,USD,Servicios,Sí,Tarjeta de crédito,servicio de television,2026,4,2,0,0,5.417477231717294,22,3,1,0
TX002107,USR0067,2025-09-03,Plataforma educativa,294.91,USD,Educación,Sí,Billetera virtual,plataforma educativa,2025,9,3,2,0,5.6900553540362,20,2,1,1
TX004283,USR0087,2025-12-29,Cargo administrativo,357.98,USD,Otros,No,Transferencia bancaria,cargo administrativo,2025,12,4,0,0,5.8832666766299955,20,2,0,0
TX002339,USR0069,2026-01-18,Cuota educativa,859.69,USD,Educación,Sí,Pago con QR,cuota educativa,2026,1,1,6,1,6.757734393137835,15,2,1,1
TX002524,USR0081,2025-07-24,Actividad recreativa,155.77,USD,Ocio,No,Pago con QR,actividad recreativa,2025,7,3,3,0,5.05477976308044,20,2,0,0
TX002438,USR0046,2025-11-07,Inscripción a curso,328.45,USD,Educación,Sí,Efectivo,inscripcion a curso,2025,11,4,4,0,5.797424597359829,19,3,1,0
TX002201,USR0083,2026-01-25,Compra de libros,1000.0,USD,Educación,No,Billetera virtual,compra de libros,2026,1,1,6,1,6.90875477931522,16,3,0,1
TX000631,USR0079,2026-03-05,Combustible,57.68,USD,Transporte,Sí,Billetera virtual,combustible,2026,3,1,3,0,4.072098953274781,11,1,1,0
TX000609,USR0029,2026-04-06,Viaje por aplicación,116.82,USD,Transporte,No,Pago con QR,viaje por aplicacion,2026,4,2,0,0,4.7691580360935415,20,3,0,0
TX003752,USR0070,2025-08-11,Compra de ropa,343.58,USD,Compras,No,Efectivo,compra de ropa,2025,8,3,0,0,5.84232628410426,14,3,0,0
TX002784,USR0094,2025-09-28,Concierto,15.28,USD,Ocio,Sí,Transferencia bancaria,concierto,2025,9,3,6,1,2.789937360574394,9,1,1,0
TX002211,USR0055,2025-12-12,Curso online,737.57,USD,Educación,Sí,Transferencia bancaria,curso online,2025,12,4,4,0,6.604715884209314,12,2,1,1
TX000633,USR0035,2026-02-22,Combustible,180.0,USD,Transporte,No,Pago con QR,combustible,2026,2,1,6,1,5.198497031265826,11,1,0,0
TX001383,USR0016,2025-09-06,Seguro de salud,395.67,USD,Salud,Sí,Tarjeta de crédito,seguro de salud,2025,9,3,5,1,5.983104700763502,15,3,1,1
TX000102,USR0018,2025-10-29,Carnicería,200.0,USD,Alimentación,Sí,Tarjeta de débito,carniceria,2025,10,4,2,0,5.303304908059076,10,1,1,0
TX000888,USR0052,2025-08-02,Viaje por aplicación,51.87,USD,Transporte,Sí,Débito automático,viaje por aplicacion,2025,8,3,5,1,3.9678360702473587,20,3,1,0
TX001747,USR0065,2025-12-17,Hipoteca,842.27,USD,Vivienda,Sí,Tarjeta de crédito,hipoteca,2025,12,4,2,0,6.73728719141917,8,1,1,1
TX000156,USR0080,2026-01-02,Almuerzo,200.0,USD,Alimentación,No,Billetera virtual,almuerzo,2026,1,1,4,0,5.303304908059076,8,1,0,0
TX002915,USR0089,2025-12-15,Videojuego,300.0,USD,Ocio,No,Tarjeta de crédito,videojuego,2025,12,4,0,0,5.707110264748875,10,1,0,0
TX003914,USR0072,2026-04-01,Compra de herramientas,238.1,USD,Compras,No,Billetera virtual,compra de herramientas,2026,4,2,2,0,5.476881874464279,22,3,0,0
TX004212,USR0042,2025-11-03,Transferencia personal,474.54,USD,Otros,No,Billetera virtual,transferencia personal,2025,11,4,0,0,6.164451000424257,22,2,0,0
TX000387,USR0096,2025-08-27,Almuerzo,7.35,USD,Alimentación,No,Transferencia bancaria,almuerzo,2025,8,3,2,0,2.122261538862764,8,1,0,0
TX000423,USR0050,2025-11-04,Comida a domicilio,67.29,USD,Alimentación,No,Tarjeta de débito,comida a domicilio,2025,11,4,1,0,4.223763342972998,18,3,0,0
TX003643,USR0015,2025-11-29,Artículos personales,904.69,USD,Compras,No,Billetera virtual,articulos personales,2025,11,4,5,1,6.808697084136334,20,2,0,1
TX003258,USR0070,2025-12-15,Servicio de televisión,320.65,USD,Servicios,Sí,Tarjeta de débito,servicio de television,2025,12,4,0,0,5.773463997857009,22,3,1,0
TX001045,USR0088,2025-07-18,Seguro de salud,288.44,USD,Salud,Sí,Billetera virtual,seguro de salud,2025,7,3,4,0,5.667948021646985,15,3,1,0
TX000868,USR0090,2026-07-12,Transporte público,51.97,USD,Transporte,No,Billetera virtual,transporte publico,2026,7,3,6,1,3.9697257155564354,18,2,0,0
TX001269,USR0073,2026-07-12,Análisis clínicos,241.62,USD,Salud,No,Transferencia bancaria,analisis clinicos,2026,7,3,6,1,5.491496433342773,17,2,0,0
TX000348,USR0039,2025-12-16,Panadería,45.45,USD,Alimentación,Sí,Efectivo,panaderia,2025,12,4,1,0,3.8383764652598478,9,1,1,0
TX001084,USR0009,2026-05-03,Análisis clínicos,485.65,USD,Salud,No,Efectivo,analisis clinicos,2026,5,2,6,1,6.187545178872503,17,2,0,0
TX002724,USR0009,2025-12-30,Entrada de cine,293.62,USD,Ocio,No,Billetera virtual,entrada de cine,2025,12,4,1,0,5.685686390386793,15,3,0,0
TX003804,USR0097,2025-08-23,Artículos personales,912.09,USD,Compras,No,Transferencia bancaria,articulos personales,2025,8,3,5,1,6.816834451859334,20,2,0,0
TX002875,USR0100,2025-07-14,Servicio de streaming,236.65,USD,Ocio,Sí,Tarjeta de crédito,servicio de streaming,2025,7,3,0,0,5.470799003060018,21,3,1,0
TX004456,USR0092,2026-05-09,Otro gasto,240.2,USD,Otros,No,Billetera virtual,otro gasto,2026,5,2,5,1,5.485626464853031,10,2,0,0
TX002033,USR0051,2025-11-18,Cuota educativa,969.42,USD,Educación,Sí,Débito automático,cuota educativa,2025,11,4,1,0,6.877728967475164,15,2,1,1
TX004420,USR0088,2026-05-05,Ajuste de cuenta,288.87,USD,Otros,No,Pago con QR,ajuste de cuenta,2026,5,2,1,0,5.669432546612789,16,3,0,0
TX004393,USR0056,2026-02-09,Otro gasto,273.59,USD,Otros,No,Débito automático,otro gasto,2026,2,1,0,0,5.615279076064797,10,2,0,0
TX001400,USR0084,2026-01-20,Lentes,288.57,USD,Salud,No,Tarjeta de débito,lentes,2026,1,1,1,0,5.668397063985405,6,1,0,0
TX000980,USR0020,2026-06-29,Pasaje de tren,110.52,USD,Transporte,Sí,Pago con QR,pasaje de tren,2026,6,2,0,0,4.714203947012214,14,3,1,0
TX001999,USR0010,2025-09-15,Compra de muebles,416.09,USD,Vivienda,No,Efectivo,compra de muebles,2025,9,3,0,0,6.0333020258495615,17,3,0,0
TX000621,USR0027,2025-12-11,Taxi,13.92,USD,Transporte,No,Efectivo,taxi,2025,12,4,3,0,2.702702594775615,4,1,0,0
TX000787,USR0016,2026-04-28,Combustible,156.07,USD,Transporte,Sí,Tarjeta de crédito,combustible,2026,4,2,1,0,5.0566915658549405,11,1,1,0
TX000131,USR0065,2025-09-27,Compra en supermercado,142.67,USD,Alimentación,No,Pago con QR,compra en supermercado,2025,9,3,5,1,4.967519003022628,22,3,0,0
TX004003,USR0077,2026-02-10,Transferencia personal,500.0,USD,Otros,Sí,Efectivo,transferencia personal,2026,2,1,1,0,6.2166061010848646,22,2,1,0
TX000037,USR0083,2026-06-10,Cafetería,150.08,USD,Alimentación,No,Transferencia bancaria,cafeteria,2026,6,2,2,0,5.017809497844256,9,1,0,0
TX001421,USR0080,2025-10-31,Lentes,436.71,USD,Salud,No,Billetera virtual,lentes,2025,10,4,4,0,6.08155659063452,6,1,0,1
TX002496,USR0018,2025-09-17,Clases particulares,367.81,USD,Educación,No,Débito automático,clases particulares,2025,9,3,2,0,5.910281606282297,19,2,0,0
TX002710,USR0072,2025-08-01,Evento cultural,300.0,USD,Ocio,No,Efectivo,evento cultural,2025,8,3,4,0,5.707110264748875,15,2,0,0
TX003233,USR0052,2026-03-04,Telefonía móvil,117.41,USD,Servicios,Sí,Transferencia bancaria,telefonia movil,2026,3,1,2,0,4.774153178342865,15,2,1,0
TX001368,USR0076,2025-10-06,Análisis clínicos,336.34,USD,Salud,No,Billetera virtual,analisis clinicos,2025,10,4,0,0,5.821091323829869,17,2,0,0
TX002132,USR0083,2026-03-17,Material de estudio,749.6,USD,Educación,No,Efectivo,material de estudio,2026,3,1,1,0,6.62087288670092,19,3,0,0
TX003225,USR0034,2026-05-07,Pago de impuestos,400.0,USD,Servicios,No,Pago con QR,pago de impuestos,2026,5,2,3,0,5.993961427306569,17,3,0,0
TX002965,USR0003,2026-04-24,Hobby,300.0,USD,Ocio,No,Pago con QR,hobby,2026,4,2,4,0,5.707110264748875,5,1,0,0
TX001420,USR0037,2026-05-18,Farmacia,144.13,USD,Salud,No,Efectivo,farmacia,2026,5,2,0,0,4.9776298924822715,8,1,0,0
TX001798,USR0015,2025-09-29,Alquiler,958.14,USD,Vivienda,Sí,Billetera virtual,alquiler,2025,9,3,0,0,6.866037049630067,8,1,1,1
TX003201,USR0003,2025-08-21,Electricidad,168.48,USD,Servicios,Sí,Billetera virtual,electricidad,2025,8,3,3,0,5.132734925758358,12,1,1,0
TX003697,USR0024,2026-04-13,Compra de calzado,446.85,USD,Compras,No,Efectivo,compra de calzado,2026,4,2,0,0,6.104458354921205,17,3,0,1
TX002156,USR0049,2026-04-10,Certificación profesional,129.28,USD,Educación,No,Tarjeta de crédito,certificacion profesional,2026,4,2,4,0,4.869685980408033,25,2,0,0
TX002146,USR0064,2026-01-05,Curso online,392.92,USD,Educación,Sí,Débito automático,curso online,2026,1,1,0,0,5.976147842996089,12,2,1,1
TX001275,USR0017,2026-05-04,Medicamentos,68.8,USD,Salud,No,Billetera virtual,medicamentos,2026,5,2,0,0,4.2456340097683265,12,1,0,0
TX000209,USR0011,2025-10-26,Compra en supermercado,76.16,USD,Alimentación,No,Billetera virtual,compra en supermercado,2025,10,4,6,1,4.345881188037528,22,3,0,0
TX004318,USR0095,2026-03-25,Cargo administrativo,287.19,USD,Otros,No,Pago con QR,cargo administrativo,2026,3,1,2,0,5.663619984837126,20,2,0,0
TX002121,USR0010,2025-11-14,Plataforma educativa,220.02,USD,Educación,Sí,Pago con QR,plataforma educativa,2025,11,4,4,0,5.3982531951606365,20,2,1,0
TX004068,USR0084,2026-07-05,Retiro de efectivo,314.88,USD,Otros,No,Transferencia bancaria,retiro de efectivo,2026,7,3,6,1,5.755362394629381,18,3,0,1
TX001224,USR0036,2025-09-24,Farmacia,17.41,USD,Salud,Sí,Tarjeta de crédito,farmacia,2025,9,3,2,0,2.9128939952449864,8,1,1,0
TX002042,USR0082,2025-08-27,Papelería,311.04,USD,Educación,Sí,Efectivo,papeleria,2025,8,3,2,0,5.743131384720113,9,1,1,0
TX002753,USR0089,2026-01-30,Videojuego,159.85,USD,Ocio,No,Billetera virtual,videojuego,2026,1,1,4,0,5.080472253685035,10,1,0,0
TX001919,USR0075,2025-12-08,Compra de muebles,1491.32,USD,Vivienda,No,Tarjeta de crédito,compra de muebles,2025,12,4,0,0,7.3080872349785535,17,3,0,1
TX000943,USR0011,2026-06-15,Viaje por aplicación,154.25,USD,Transporte,No,Billetera virtual,viaje por aplicacion,2026,6,2,0,0,5.045036720813588,20,3,0,0
TX000640,USR0007,2026-04-10,Pasaje de tren,180.0,USD,Transporte,No,Transferencia bancaria,pasaje de tren,2026,4,2,4,0,5.198497031265826,14,3,0,0
TX002291,USR0047,2026-06-23,Compra de libros,720.09,USD,Educación,No,Transferencia bancaria,compra de libros,2026,6,2,1,0,6.580763956124435,16,3,0,1
TX000924,USR0059,2026-05-21,Pasaje de tren,50.21,USD,Transporte,Sí,Pago con QR,pasaje de tren,2026,5,2,3,0,3.935934825474459,14,3,1,0
TX003583,USR0020,2026-06-01,Compra de accesorios,619.51,USD,Compras,No,Pago con QR,compra de accesorios,2026,6,2,0,0,6.430541720550255,20,3,0,1
TX001225,USR0094,2026-05-02,Lentes,45.36,USD,Salud,No,Tarjeta de crédito,lentes,2026,5,2,5,1,3.836437018471551,6,1,0,0
TX002834,USR0008,2025-08-19,Concierto,152.27,USD,Ocio,No,Tarjeta de débito,concierto,2025,8,3,1,0,5.032201072010817,9,1,0,0
TX000962,USR0017,2025-09-21,Carga de tarjeta de transporte,180.0,USD,Transporte,No,Transferencia bancaria,carga de tarjeta de transporte,2025,9,3,6,1,5.198497031265826,30,5,0,0
TX002411,USR0017,2026-01-08,Inscripción a curso,285.23,USD,Educación,No,Débito automático,inscripcion a curso,2026,1,1,3,0,5.656795683431865,19,3,0,0
TX000452,USR0062,2025-12-09,Cena,145.13,USD,Alimentación,No,Billetera virtual,cena,2025,12,4,1,0,4.984496636486561,4,1,0,0
TX001730,USR0089,2025-10-29,Materiales de construcción,2000.0,USD,Vivienda,No,Transferencia bancaria,materiales de construccion,2025,10,4,2,0,7.601402334583733,26,3,0,1
TX003666,USR0066,2026-04-18,Compra de herramientas,306.21,USD,Compras,No,Tarjeta de débito,compra de herramientas,2026,4,2,5,1,5.727531552827043,22,3,0,1
TX003189,USR0030,2025-08-30,Servicio de televisión,10.0,USD,Servicios,Sí,Tarjeta de débito,servicio de television,2025,8,3,5,1,2.3978952727983707,22,3,1,0
TX003805,USR0069,2026-05-03,Compra de accesorios,297.81,USD,Compras,No,Tarjeta de débito,compra de accesorios,2026,5,2,6,1,5.69980791990079,20,3,0,1
TX002336,USR0004,2025-11-19,Clases particulares,960.71,USD,Educación,No,Débito automático,clases particulares,2025,11,4,2,0,6.868712949917468,19,2,0,1
