transaction_id,usuario_id,fecha,descripcion,monto,moneda,tipo,categoria,recurrente,medio_pago
TX013965,USR0234,2025-09-08,Farmacia,161.77,USD,GASTO,Salud,No,Billetera digital
TX025660,USR0205,2025-09-03,Mantenimiento del hogar,403.34,USD,GASTO,Vivienda,No,Efectivo
TX024136,USR0756,2025-12-19,Reparación de electrodoméstico,172.81,USD,GASTO,Vivienda,No,Tarjeta de débito
TX019672,USR0723,2025-09-19,Kinesiología,500,USD,GASTO,Salud,No,Tarjeta de crédito
TX066210,USR0373,2025-10-10,Cobro de sueldo,6065.55,USD,INGRESO,Salario,Sí,Efectivo
TX021877,USR0165,2026-05-02,Compra de muebles,1731.12,USD,GASTO,Vivienda,No,Transferencia bancaria
TX021656,USR0010,2026-04-07,Hipoteca,430.65,USD,GASTO,Vivienda,Sí,Tarjeta de crédito
TX049690,USR0628,2025-09-03,Artículos personales,93.23,USD,GASTO,Compras,No,Billetera digital
TX023017,USR0367,2026-04-01,Mantenimiento del hogar,537.09,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX042794,USR0214,2026-03-09,Pago de impuestos,400,USD,GASTO,Servicios,No,Efectivo
TX021764,USR0858,2025-09-17,Alquiler,476.88,USD,GASTO,Vivienda,Sí,Billetera digital
TX014528,USR0660,2026-02-21,Medicamentos,200.86,USD,GASTO,Salud,No,Billetera digital
TX037666,USR0398,2025-08-16,Concierto,190.39,USD,GASTO,Ocio,No,Efectivo
TX041573,USR0710,2026-07-01,Pago de impuestos,115.72,USD,GASTO,Servicios,No,Tarjeta de crédito
TX038337,USR0351,2025-09-29,Suscripción de música,165.08,USD,GASTO,Ocio,No,Pago con QR
TX018071,USR0083,2026-02-25,Análisis clínicos,493.06,USD,GASTO,Salud,No,Tarjeta de crédito
TX002056,USR0636,2026-01-12,Carnicería,200,USD,GASTO,Alimentación,No,Pago con QR
TX072387,USR0737,2025-11-01,Pago del empleador,4172.26,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX037584,USR0229,2026-03-11,Parque recreativo,8.72,USD,GASTO,Ocio,No,Tarjeta de crédito
TX043447,USR0415,2026-06-06,Servicio de mantenimiento,160.72,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX075604,USR0928,2025-08-07,Sueldo mensual,6077.97,USD,INGRESO,Salario,Sí,Billetera digital
TX053201,USR0386,2026-01-13,Compra para mascotas,219.94,USD,GASTO,Compras,No,Transferencia bancaria
TX012422,USR0104,2026-01-23,Taxi,180,USD,GASTO,Transporte,No,Efectivo
TX038067,USR0009,2026-07-04,Servicio de streaming,57.13,USD,GASTO,Ocio,Sí,Efectivo
TX012691,USR0380,2026-04-28,Pasaje de autobús,180,USD,GASTO,Transporte,No,Tarjeta de débito
TX040618,USR0614,2026-02-26,Telefonía móvil,400,USD,GASTO,Servicios,Sí,Pago con QR
TX025038,USR0223,2026-07-08,Reparación de electrodoméstico,361.19,USD,GASTO,Vivienda,Sí,Billetera digital
TX053124,USR0258,2025-12-24,Compra de electrodoméstico,868.31,USD,GASTO,Compras,No,Efectivo
TX052327,USR0643,2026-02-22,Compra de ropa,36.73,USD,GASTO,Compras,No,Billetera digital
TX039237,USR0072,2026-04-01,Suscripción de música,94.6,USD,GASTO,Ocio,No,Pago con QR
TX065014,USR0299,2025-10-09,Pago de nómina,4492.38,USD,INGRESO,Salario,Sí,Billetera digital
TX069766,USR0583,2025-12-05,Pago del empleador,2766.36,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX034492,USR0533,2026-02-24,Parque recreativo,240.96,USD,GASTO,Ocio,No,Tarjeta de débito
TX066211,USR0373,2025-09-08,Pago de nómina,6074.33,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX064119,USR0247,2025-10-05,Pago de nómina,2061.39,USD,INGRESO,Salario,Sí,Billetera digital
TX067348,USR0439,2026-05-03,Depósito de haberes,3374.25,USD,INGRESO,Salario,Sí,Efectivo
TX062264,USR0135,2025-10-04,Pago del empleador,5464.31,USD,INGRESO,Salario,Sí,Billetera digital
TX017871,USR0822,2026-01-07,Análisis clínicos,487.53,USD,GASTO,Salud,No,Tarjeta de crédito
TX041646,USR0129,2025-11-15,Servicio de mantenimiento,400,USD,GASTO,Servicios,No,Efectivo
TX003384,USR0218,2026-01-15,Almuerzo,111.16,USD,GASTO,Alimentación,Sí,Transferencia bancaria
TX046191,USR0301,2025-10-30,Pago de impuestos,400,USD,GASTO,Servicios,No,Transferencia bancaria
TX070473,USR0626,2026-05-02,Depósito de haberes,6430.46,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX048757,USR0136,2025-09-20,Compra de herramientas,67.28,USD,GASTO,Compras,No,Pago con QR
TX065538,USR0333,2026-06-03,Pago de nómina,2212.3,USD,INGRESO,Salario,Sí,Acreditación automática
TX054051,USR0301,2026-04-03,Gasto eventual,390.98,USD,GASTO,Otros,No,Billetera digital
TX027892,USR0042,2026-04-30,Compra de libros,813.36,USD,GASTO,Educación,No,Tarjeta de débito
TX041896,USR0760,2025-08-31,Pago de impuestos,98.97,USD,GASTO,Servicios,No,Pago con QR
TX034143,USR0680,2025-11-14,Salida recreativa,42.27,USD,GASTO,Ocio,No,Efectivo
TX021310,USR0269,2026-03-06,Compra de muebles,1759.37,USD,GASTO,Vivienda,No,Débito automático
TX076596,USR0987,2025-10-04,Sueldo mensual,1748.49,USD,INGRESO,Salario,Sí,Billetera digital
TX055084,USR0866,2025-10-30,Donación,10.43,USD,GASTO,Otros,No,Transferencia bancaria
TX032347,USR0223,2026-03-22,Clases particulares,1000,USD,GASTO,Educación,No,Tarjeta de crédito
TX008495,USR0569,2025-08-24,Pasaje de autobús,180,USD,GASTO,Transporte,No,Efectivo
TX070796,USR0644,2025-10-25,Venta por internet,23.39,USD,INGRESO,Venta,No,Depósito en cuenta
TX067793,USR0465,2025-08-21,Venta de artículo usado,1626.19,USD,INGRESO,Venta,No,Transferencia bancaria
TX002391,USR0485,2025-11-26,Restaurante,200,USD,GASTO,Alimentación,No,Billetera digital
TX010002,USR0399,2025-08-09,Pasaje de autobús,139.86,USD,GASTO,Transporte,Sí,Pago con QR
TX012891,USR0816,2026-01-13,Carga de tarjeta de transporte,111.14,USD,GASTO,Transporte,No,Pago con QR
TX013611,USR0209,2025-08-19,Farmacia,32.3,USD,GASTO,Salud,No,Billetera digital
TX016879,USR0560,2026-03-10,Kinesiología,294.4,USD,GASTO,Salud,No,Transferencia bancaria
TX039636,USR0262,2025-08-09,Servicio de streaming,52.82,USD,GASTO,Ocio,Sí,Débito automático
TX027844,USR0942,2026-03-20,Certificación profesional,578.04,USD,GASTO,Educación,Sí,Billetera digital
TX060116,USR0007,2026-04-09,Remuneración mensual,7042.56,USD,INGRESO,Salario,Sí,Efectivo
TX018029,USR0085,2026-01-04,Terapia,188.52,USD,GASTO,Salud,No,Débito automático
TX066196,USR0372,2025-12-03,Depósito de haberes,6564.81,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX066989,USR0419,2026-04-06,Pago de nómina,2600.87,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX052193,USR0118,2025-08-12,Compra de herramientas,1000,USD,GASTO,Compras,No,Pago con QR
TX071129,USR0665,2025-12-03,Acreditación de salario,3203.31,USD,INGRESO,Salario,Sí,Billetera digital
TX003812,USR0718,2026-03-22,Cafetería,44.48,USD,GASTO,Alimentación,No,Efectivo
TX014384,USR0910,2025-10-10,Kinesiología,172.29,USD,GASTO,Salud,No,Débito automático
TX005673,USR0080,2026-01-24,Almuerzo,96.11,USD,GASTO,Alimentación,No,Tarjeta de débito
TX049313,USR0617,2026-06-24,Artículos personales,53.59,USD,GASTO,Compras,No,Pago con QR
TX009227,USR0542,2025-11-06,Pasaje de tren,10.86,USD,GASTO,Transporte,Sí,Efectivo
TX069716,USR0580,2025-08-09,Pago de nómina,1954.42,USD,INGRESO,Salario,Sí,Billetera digital
TX072678,USR0755,2026-04-01,Acreditación de salario,1334.79,USD,INGRESO,Salario,Sí,Billetera digital
TX008264,USR0090,2025-09-26,Viaje por aplicación,18.0,USD,GASTO,Transporte,No,Transferencia bancaria
TX042242,USR0858,2026-03-30,Servicio de seguridad,84.18,USD,GASTO,Servicios,No,Tarjeta de débito
TX038693,USR0593,2025-09-30,Salida recreativa,107.17,USD,GASTO,Ocio,No,Transferencia bancaria
TX021927,USR0125,2025-09-20,Seguro del hogar,1257.89,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX018389,USR0698,2025-08-30,Consulta médica,292.58,USD,GASTO,Salud,No,Efectivo
TX000360,USR0250,2026-05-17,Comida a domicilio,138.41,USD,GASTO,Alimentación,No,Pago con QR
TX032385,USR0560,2026-04-11,Compra de libros,725.34,USD,GASTO,Educación,No,Efectivo
TX009474,USR0248,2026-06-20,Viaje por aplicación,57.4,USD,GASTO,Transporte,No,Billetera digital
TX002419,USR0290,2025-12-03,Cena,73.85,USD,GASTO,Alimentación,No,Efectivo
TX002019,USR0148,2026-04-09,Comida a domicilio,167.9,USD,GASTO,Alimentación,No,Efectivo
TX045340,USR0294,2026-04-21,Agua,323.78,USD,GASTO,Servicios,Sí,Débito automático
TX026165,USR0734,2025-12-06,Reparación de electrodoméstico,842.23,USD,GASTO,Vivienda,No,Transferencia bancaria
TX040254,USR0752,2026-05-12,Servicio de internet,250.3,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX059532,USR0885,2026-03-22,Comisión bancaria,395.01,USD,GASTO,Otros,No,Pago con QR
TX030415,USR0746,2025-12-04,Inscripción a curso,24.09,USD,GASTO,Educación,No,Efectivo
TX057903,USR0940,2026-02-28,Otro gasto,500,USD,GASTO,Otros,No,Pago con QR
TX069411,USR0561,2026-06-26,Acreditación por transferencia,1220.21,USD,INGRESO,Transferencia recibida,No,Efectivo
TX062375,USR0143,2026-04-02,Pago del empleador,2557.69,USD,INGRESO,Salario,Sí,Efectivo
TX040396,USR0686,2025-08-02,Servicio de mantenimiento,400,USD,GASTO,Servicios,No,Transferencia bancaria
TX018413,USR0911,2026-01-13,Odontología,129.31,USD,GASTO,Salud,Sí,Tarjeta de crédito
TX046392,USR0700,2025-07-28,Servicio de internet,342.38,USD,GASTO,Servicios,Sí,Débito automático
TX061533,USR0092,2026-07-03,Sueldo mensual,3421.75,USD,INGRESO,Salario,Sí,Billetera digital
TX010363,USR0385,2026-07-03,Taxi,112.85,USD,GASTO,Transporte,No,Tarjeta de débito
TX044013,USR0685,2026-02-26,Agua,94.06,USD,GASTO,Servicios,Sí,Billetera digital
TX020043,USR0841,2025-12-28,Reparación del hogar,477.65,USD,GASTO,Vivienda,No,Pago con QR
TX071017,USR0658,2026-05-10,Pago de salario,5458.82,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX057300,USR0848,2026-05-12,Transferencia enviada,69.99,USD,GASTO,Otros,No,Pago con QR
TX041657,USR0118,2026-03-30,Electricidad,119.61,USD,GASTO,Servicios,Sí,Billetera digital
TX032696,USR0691,2025-12-10,Papelería,29.87,USD,GASTO,Educación,No,Tarjeta de crédito
TX055659,USR0538,2026-01-22,Comisión bancaria,116.47,USD,GASTO,Otros,No,Tarjeta de crédito
TX018216,USR0613,2026-04-13,Terapia,174.18,USD,GASTO,Salud,Sí,Efectivo
TX036731,USR0892,2025-07-25,Servicio de streaming,168.33,USD,GASTO,Ocio,Sí,Tarjeta de débito
TX069755,USR0582,2026-01-01,Venta por internet,2067.06,USD,INGRESO,Venta,No,Efectivo
TX048892,USR0649,2026-02-26,Compra para mascotas,848.58,USD,GASTO,Compras,No,Tarjeta de débito
TX023758,USR0524,2025-08-09,Compra de muebles,2000,USD,GASTO,Vivienda,No,Tarjeta de crédito
TX021685,USR0498,2025-11-07,Alquiler,533.87,USD,GASTO,Vivienda,Sí,Tarjeta de débito
TX062905,USR0174,2026-05-01,Sueldo mensual,2140.29,USD,INGRESO,Salario,Sí,Billetera digital
TX014165,USR0543,2025-08-08,Lentes,160.67,USD,GASTO,Salud,No,Efectivo
TX074856,USR0880,2025-12-08,Depósito recibido,712.18,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX014071,USR0928,2026-01-17,Kinesiología,417.12,USD,GASTO,Salud,Sí,Tarjeta de débito
TX061010,USR0060,2026-02-06,Cobro de cliente,450.26,USD,INGRESO,Venta,No,Efectivo
TX003471,USR0900,2026-01-15,Carnicería,30.92,USD,GASTO,Alimentación,Sí,Efectivo
TX067473,USR0446,2025-10-02,Pago de salario,5793.36,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX063845,USR0230,2026-06-10,Venta de producto,1034.07,USD,INGRESO,Venta,No,Transferencia bancaria
TX052211,USR0820,2025-07-22,Compra por internet,596.13,USD,GASTO,Compras,No,Débito automático
TX043765,USR0112,2025-08-23,Servicio de mantenimiento,112.32,USD,GASTO,Servicios,No,Tarjeta de débito
TX050951,USR0858,2026-01-30,Compra de cosmética,255.35,USD,GASTO,Compras,No,Billetera digital
TX042703,USR0851,2025-08-27,Servicio de seguridad,136.44,USD,GASTO,Servicios,No,Tarjeta de crédito
TX044714,USR0397,2026-05-19,Servicio de televisión,353.69,USD,GASTO,Servicios,Sí,Débito automático
TX050772,USR0333,2026-05-07,Compra de herramientas,295.42,USD,GASTO,Compras,No,Débito automático
TX073178,USR0783,2026-02-10,Acreditación de salario,2296.85,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX058992,USR0527,2025-12-24,Otro gasto,474.13,USD,GASTO,Otros,No,Tarjeta de crédito
TX065606,USR0337,2026-05-03,Acreditación de salario,6639.82,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX055803,USR0834,2026-04-08,Gasto eventual,255.15,USD,GASTO,Otros,Sí,Efectivo
TX050840,USR0652,2026-03-18,Compra de accesorios,172.31,USD,GASTO,Compras,Sí,Transferencia bancaria
TX075816,USR0941,2026-05-16,Acreditación por transferencia,255.37,USD,INGRESO,Transferencia recibida,No,Transferencia bancaria
TX008836,USR0722,2025-11-18,Taxi,180,USD,GASTO,Transporte,No,Efectivo
TX042654,USR0240,2025-11-11,Electricidad,99.78,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX014190,USR0214,2026-06-14,Medicamentos,303.99,USD,GASTO,Salud,No,Billetera digital
TX049321,USR0829,2026-04-27,Compra de tecnología,186.69,USD,GASTO,Compras,No,Billetera digital
TX041506,USR0074,2025-07-29,Gas,400,USD,GASTO,Servicios,Sí,Débito automático
TX036058,USR0823,2025-08-12,Suscripción de música,170.71,USD,GASTO,Ocio,No,Transferencia bancaria
TX034774,USR0457,2026-04-28,Parque recreativo,111.67,USD,GASTO,Ocio,No,Débito automático
TX041086,USR0859,2025-07-22,Agua,72.38,USD,GASTO,Servicios,Sí,Débito automático
TX039178,USR0525,2026-03-30,Suscripción de música,278.22,USD,GASTO,Ocio,No,Tarjeta de crédito
TX051908,USR0189,2025-08-07,Artículos personales,286.12,USD,GASTO,Compras,No,Tarjeta de débito
TX065450,USR0327,2025-11-10,Pago del empleador,6423.91,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX061891,USR0112,2025-12-07,Sueldo mensual,5432.77,USD,INGRESO,Salario,Sí,Acreditación automática
TX069632,USR0575,2026-05-29,Reintegro de compra,410.36,USD,INGRESO,Reintegro,No,Transferencia bancaria
TX005473,USR0127,2025-11-28,Verdulería,163.83,USD,GASTO,Alimentación,No,Débito automático
TX003148,USR0226,2026-04-25,Comida a domicilio,200,USD,GASTO,Alimentación,Sí,Billetera digital
TX034701,USR0830,2026-05-17,Salida recreativa,169.53,USD,GASTO,Ocio,No,Pago con QR
TX059092,USR0844,2026-06-04,Compra no identificada,500,USD,GASTO,Otros,No,Tarjeta de crédito
TX038829,USR0667,2025-08-01,Evento cultural,55.93,USD,GASTO,Ocio,No,Transferencia bancaria
TX063479,USR0209,2025-10-05,Acreditación de salario,6187.28,USD,INGRESO,Salario,Sí,Billetera digital
TX004662,USR0428,2025-11-04,Restaurante,135.83,USD,GASTO,Alimentación,No,Efectivo
TX065943,USR0356,2025-07-30,Cobro por venta,462.71,USD,INGRESO,Venta,No,Depósito en cuenta
TX040265,USR0788,2025-09-04,Servicio de seguridad,23.69,USD,GASTO,Servicios,No,Débito automático
TX050356,USR0458,2025-09-13,Compra para mascotas,237.93,USD,GASTO,Compras,Sí,Pago con QR
TX072775,USR0760,2025-08-19,Transferencia de tercero,830.48,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX064625,USR0277,2025-09-05,Cobro de sueldo,4683.85,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX016300,USR0776,2026-05-18,Estudio médico,260.52,USD,GASTO,Salud,No,Tarjeta de débito
TX002044,USR0633,2026-01-10,Carnicería,180.08,USD,GASTO,Alimentación,No,Transferencia bancaria
TX040276,USR0913,2025-10-22,Electricidad,400,USD,GASTO,Servicios,Sí,Pago con QR
TX017440,USR0170,2026-01-25,Estudio médico,187.92,USD,GASTO,Salud,No,Transferencia bancaria
TX027143,USR0260,2026-02-13,Cuota educativa,129.14,USD,GASTO,Educación,Sí,Billetera digital
TX010937,USR0983,2025-09-25,Viaje por aplicación,93.39,USD,GASTO,Transporte,No,Efectivo
TX071156,USR0667,2026-07-03,Sueldo mensual,5791.99,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX070961,USR0654,2025-11-01,Remuneración mensual,6764.19,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX030438,USR0976,2025-10-10,Material de estudio,628.28,USD,GASTO,Educación,No,Tarjeta de débito
TX001511,USR0682,2026-04-13,Panadería,200,USD,GASTO,Alimentación,Sí,Débito automático
TX047752,USR0498,2026-03-19,Compra de electrodoméstico,679.09,USD,GASTO,Compras,Sí,Débito automático
TX001965,USR0935,2025-10-24,Cafetería,115.33,USD,GASTO,Alimentación,No,Transferencia bancaria
TX062691,USR0161,2025-08-23,Transferencia recibida,1139.53,USD,INGRESO,Transferencia recibida,No,Billetera digital
TX046966,USR0167,2026-06-27,Compra de cosmética,399.59,USD,GASTO,Compras,No,Pago con QR
TX040937,USR0697,2026-03-01,Telefonía fija,22.88,USD,GASTO,Servicios,Sí,Efectivo
TX000809,USR0983,2026-01-30,Restaurante,129.51,USD,GASTO,Alimentación,Sí,Billetera digital
TX076059,USR0955,2025-11-04,Pago del empleador,6280.54,USD,INGRESO,Salario,Sí,Acreditación automática
TX022071,USR0721,2026-04-05,Seguro del hogar,1857.93,USD,GASTO,Vivienda,Sí,Billetera digital
TX075968,USR0950,2026-02-02,Venta por internet,1304.55,USD,INGRESO,Venta,No,Depósito en cuenta
TX054326,USR0938,2026-04-25,Otro gasto,193.76,USD,GASTO,Otros,No,Transferencia bancaria
TX072267,USR0730,2026-01-09,Depósito de haberes,4925.83,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX016809,USR0103,2026-06-03,Estudio médico,186.03,USD,GASTO,Salud,No,Tarjeta de débito
TX059403,USR0039,2025-12-07,Ajuste de cuenta,157.8,USD,GASTO,Otros,No,Efectivo
TX018176,USR0918,2025-09-21,Odontología,20.16,USD,GASTO,Salud,Sí,Tarjeta de crédito
TX049363,USR0818,2026-03-17,Compra de ropa,1000,USD,GASTO,Compras,No,Billetera digital
TX042362,USR0210,2026-01-13,Servicio de televisión,156.53,USD,GASTO,Servicios,Sí,Transferencia bancaria
TX027315,USR0738,2025-09-02,Compra de libros,1000,USD,GASTO,Educación,No,Tarjeta de crédito
TX046803,USR0615,2026-04-24,Compra de tecnología,561.93,USD,GASTO,Compras,No,Billetera digital
TX040420,USR0844,2025-09-15,Servicio de televisión,138.56,USD,GASTO,Servicios,Sí,Débito automático
TX075305,USR0909,2026-03-01,Sueldo mensual,1758.84,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX036033,USR0449,2026-07-09,Salida recreativa,277.54,USD,GASTO,Ocio,No,Tarjeta de débito
TX062160,USR0129,2026-02-01,Depósito de haberes,5545.18,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX039987,USR0880,2026-05-15,Videojuego,25.5,USD,GASTO,Ocio,No,Efectivo
TX017379,USR0548,2025-11-11,Odontología,500,USD,GASTO,Salud,No,Pago con QR
TX029015,USR0758,2026-02-11,Inscripción a curso,630.72,USD,GASTO,Educación,No,Tarjeta de débito
TX023307,USR0241,2025-08-19,Materiales de construcción,1836.63,USD,GASTO,Vivienda,Sí,Billetera digital
TX028520,USR0041,2026-03-14,Cuota educativa,272.29,USD,GASTO,Educación,Sí,Débito automático
TX014855,USR0304,2025-09-14,Lentes,325.03,USD,GASTO,Salud,No,Pago con QR
TX067852,USR0469,2025-10-09,Remuneración mensual,5277.16,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX054961,USR0955,2026-06-20,Transferencia enviada,500,USD,GASTO,Otros,No,Pago con QR
TX013244,USR0887,2026-01-26,Transporte público,25.13,USD,GASTO,Transporte,No,Pago con QR
TX065164,USR0309,2026-04-02,Acreditación de salario,3117.34,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX059216,USR0725,2025-07-27,Otro gasto,229.64,USD,GASTO,Otros,No,Efectivo
TX070003,USR0597,2025-10-04,Pago de nómina,5925.95,USD,INGRESO,Salario,Sí,Billetera digital
TX010141,USR0365,2025-10-01,Viaje por aplicación,101.76,USD,GASTO,Transporte,No,Pago con QR
TX030894,USR0073,2025-10-01,Capacitación,195.38,USD,GASTO,Educación,No,Efectivo
TX067451,USR0445,2025-08-27,Depósito recibido,1421.69,USD,INGRESO,Transferencia recibida,No,Transferencia bancaria
TX060744,USR0045,2025-08-03,Depósito de haberes,6101.55,USD,INGRESO,Salario,Sí,Acreditación automática
TX071897,USR0709,2026-01-05,Acreditación de salario,1674.0,USD,INGRESO,Salario,Sí,Acreditación automática
TX070139,USR0605,2026-06-14,Dinero recibido,292.94,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX011789,USR0270,2025-07-19,Pasaje de tren,49.07,USD,GASTO,Transporte,No,Tarjeta de débito
TX033015,USR0959,2025-10-11,Capacitación,352.42,USD,GASTO,Educación,Sí,Transferencia bancaria
TX053018,USR0483,2026-02-12,Compra de calzado,92.06,USD,GASTO,Compras,No,Débito automático
TX050024,USR0901,2026-03-22,Compra para mascotas,296.71,USD,GASTO,Compras,Sí,Débito automático
TX019367,USR0052,2025-10-17,Farmacia,211.45,USD,GASTO,Salud,No,Efectivo
TX054613,USR0942,2025-12-07,Compra no identificada,244.96,USD,GASTO,Otros,Sí,Tarjeta de crédito
TX073946,USR0829,2026-05-03,Pago del empleador,6552.2,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX057082,USR0956,2026-03-08,Pago extraordinario,238.86,USD,GASTO,Otros,No,Tarjeta de débito
TX035810,USR0430,2025-07-27,Evento cultural,101.45,USD,GASTO,Ocio,No,Transferencia bancaria
TX016263,USR0324,2026-04-16,Consulta médica,258.97,USD,GASTO,Salud,No,Billetera digital
TX033933,USR0296,2026-04-06,Entrada de cine,14.85,USD,GASTO,Ocio,No,Débito automático
TX009584,USR0972,2025-09-04,Mantenimiento del vehículo,99.04,USD,GASTO,Transporte,No,Billetera digital
TX060907,USR0054,2026-03-01,Bonificación acreditada,474.07,USD,INGRESO,Reintegro,No,Efectivo
TX019156,USR0960,2026-02-13,Kinesiología,347.76,USD,GASTO,Salud,No,Tarjeta de débito
TX055322,USR0167,2026-01-01,Ajuste de cuenta,500,USD,GASTO,Otros,No,Débito automático
